age,juv_fel_count,juv_misd_count,juv_other_count,priors_count,two_year_recid,sex,c_charge_degree
59.00000000000001,0.0,0.0,0.0,0.0,0.0,Male,charge_degree_M
37.0,0.0,0.0,0.0,1.0,1.0,Male,charge_degree_F
28.0,0.0,0.0,0.0,4.0,1.0,Male,charge_degree_F
42.50122249388751,0.7082314588427077,0.0,0.0,0.7082314588427077,0.0,Male,charge_degree_M
59.0,0.0,0.0,0.0,0.0,0.0,Male,charge_degree_M
49.0,0.0,0.0,0.0,3.0,0.0,Female,charge_degree_F
25.0,0.0,0.0,0.0,2.0,1.0,Female,charge_degree_M
45.0,0.0,0.0,0.0,3.0,0.0,Male,charge_degree_F
38.0,0.0,0.0,0.0,5.0,1.0,Male,charge_degree_M
45.0,0.0,0.0,0.0,0.0,0.0,Female,charge_degree_M
24.0,0.0,0.0,0.0,0.0,1.0,Male,charge_degree_F
20.0,0.0,0.0,0.0,0.0,1.0,Male,charge_degree_M
34.72371638141809,0.0,0.0,0.0,2.0,0.0,Male,charge_degree_M
23.879380603096983,0.0,0.0,0.0,2.0,0.0,Male,charge_degree_M
26.0,0.0,0.0,0.0,0.0,0.0,Male,charge_degree_M
28.0,0.0,0.0,0.0,0.0,0.0,Female,charge_degree_M
46.0,0.0,0.0,0.0,0.0,0.0,Male,charge_degree_F
23.0,0.0,0.0,0.0,0.0,0.0,Female,charge_degree_M
30.708231458842707,0.0,0.0,2.854115729421354,9.729421352893231,1.0,Male,charge_degree_F
37.98451507742462,0.0,0.0,0.0,1.3015484922575387,0.0,Female,charge_degree_M
48.0,0.0,0.0,0.0,1.0,1.0,Male,charge_degree_F
75.0,0.0,0.0,0.0,1.0,1.0,Male,charge_degree_F
30.215973920130402,0.0,0.0,0.0,0.0,0.0,Male,charge_degree_F
23.0,0.0,0.0,4.0,5.0,1.0,Female,charge_degree_F
34.572127139364305,0.0,0.0,0.0,0.0,1.0,Male,charge_degree_M
26.0,0.0,0.0,0.0,0.0,0.0,Male,charge_degree_F
39.48247758761207,0.0,0.0,0.0,2.0,0.0,Male,charge_degree_M
57.441727791361046,0.0,0.0,0.0,2.0,0.0,Male,charge_degree_F
52.68867155664222,0.0,0.0,0.0,3.2762836185819078,1.0,Male,charge_degree_F
22.216788916055272,0.0,0.0,0.0,0.0,0.0,Male,charge_degree_F
32.0,0.0,0.0,0.0,2.0,1.0,Male,charge_degree_M
56.00000000000001,0.0,0.0,0.0,1.0,0.0,Male,charge_degree_M
29.964955175224123,0.0,0.0,0.0,1.9396903015484923,0.0,Male,charge_degree_M
58.241238793806026,0.0,0.0,0.0,4.819070904645478,0.9396903015484923,Male,charge_degree_F
52.83374083129581,0.0,0.0,0.0,0.722086389568061,0.0,Male,charge_degree_F
24.0,0.0,0.0,0.0,0.0,0.0,Female,charge_degree_F
69.0,0.0,0.0,0.0,2.0,0.0,Female,charge_degree_M
23.41238793806031,0.0,0.0,0.0,0.0,0.8793806030969846,Male,charge_degree_F
35.0,0.0,0.0,0.0,2.0,0.0,Female,charge_degree_M
54.0,0.0,0.0,0.0,1.0,0.0,Female,charge_degree_M
48.0,0.0,0.0,0.0,1.0,0.0,Male,charge_degree_M
27.0,0.0,0.0,0.0,1.0,0.0,Male,charge_degree_F
30.0,0.0,0.0,0.0,9.0,1.0,Male,charge_degree_F
63.0,0.0,0.0,0.0,0.0,0.0,Male,charge_degree_F
58.0,0.0,0.0,0.0,5.0,1.0,Male,charge_degree_F
29.0,0.0,0.0,0.0,0.0,0.0,Male,charge_degree_F
28.0,0.0,0.0,0.0,3.0,0.0,Male,charge_degree_F
67.0,0.0,0.0,0.0,0.0,0.0,Male,charge_degree_M
53.0,0.0,0.0,0.0,0.0,0.0,Female,charge_degree_M
25.0,0.0,0.0,0.0,0.0,0.0,Male,charge_degree_F
24.180929095354525,0.0,1.180929095354523,1.819070904645477,8.180929095354523,0.8190709046454769,Male,charge_degree_F
30.0,0.0,0.0,0.0,3.0,0.0,Male,charge_degree_F
45.0,0.0,0.0,0.0,2.0,0.0,Male,charge_degree_M
31.0,0.0,0.0,0.0,5.0,1.0,Male,charge_degree_F
21.0,0.0,0.0,0.0,0.0,1.0,Male,charge_degree_F
33.18092909535452,0.0,0.0,0.0,1.0,0.0,Male,charge_degree_F
32.0,0.0,0.0,0.0,0.0,0.0,Male,charge_degree_M
37.0,0.0,0.0,0.0,0.0,0.0,Male,charge_degree_F
32.0,0.0,0.0,0.0,1.0,0.0,Male,charge_degree_M
57.0,0.0,0.0,0.0,12.0,0.0,Male,charge_degree_M
37.939690301548495,0.0,0.0,0.0,2.0,0.0,Male,charge_degree_F
44.12061939690302,0.0,0.0,0.0,5.939690301548492,0.0,Male,charge_degree_F
54.0,0.0,0.0,0.0,6.0,0.0,Male,charge_degree_F
45.0,0.0,0.0,0.0,4.0,0.0,Female,charge_degree_F
45.0,0.0,0.0,0.0,8.0,1.0,Male,charge_degree_M
48.0,0.0,0.0,0.0,1.0,0.0,Male,charge_degree_F
29.939690301548495,0.0,0.9396903015484923,0.0603096984515077,11.0,1.0,Male,charge_degree_F
25.06030969845151,0.0,0.0,0.0,0.0,0.0,Male,charge_degree_F
43.01955990220049,0.0,0.0,0.0,4.32681336593317,0.6634066829665847,Male,charge_degree_M
43.0,0.0,0.0,0.0,1.0,0.0,Male,charge_degree_F
30.0,0.0,0.0,0.0,0.0,0.0,Male,charge_degree_M
32.27628361858191,0.0,0.0,0.0,2.0,0.0,Female,charge_degree_F
32.0,0.0,0.0,0.0,1.0,1.0,Male,charge_degree_F
22.120619396903017,0.0,0.0,0.0,0.0,0.0,Male,charge_degree_F
37.36185819070905,0.0,0.0,0.0,7.879380603096985,1.0,Male,charge_degree_F
25.0,0.0,0.0,0.0,2.0,0.0,Female,charge_degree_F
22.0,0.0,0.0,0.0,1.0,0.0,Male,charge_degree_F
52.0,0.0,0.0,0.0,2.0,0.0,Male,charge_degree_F
22.0,0.0,0.0,0.0,0.0,0.0,Male,charge_degree_F
45.0,0.0,0.0,0.0,0.0,0.0,Male,charge_degree_F
38.0,0.0,0.0,0.0,5.0,1.0,Female,charge_degree_F
28.301548492257538,0.0,0.0,0.0,4.9396903015484925,0.0,Male,charge_degree_M
46.0,0.0,0.0,0.0,0.0,0.0,Male,charge_degree_F
54.0,0.0,0.0,0.0,0.0,0.0,Male,charge_degree_M
50.12061939690302,0.0,0.0,0.0,7.879380603096985,0.0,Male,charge_degree_F
23.723716381418093,0.0,0.0,1.4824775876120617,10.0,0.2412387938060308,Male,charge_degree_F
49.53871230643847,0.0,0.0,0.0,11.245313773431139,0.14588427057864622,Male,charge_degree_F
29.0,4.0,1.0,0.0,10.0,1.0,Male,charge_degree_F
24.0,0.0,0.0,0.0,1.0,0.0,Male,charge_degree_F
56.0,0.0,0.0,0.0,3.0,0.0,Male,charge_degree_F
27.482477587612063,0.0,0.9396903015484923,2.939690301548492,5.819070904645477,0.0,Male,charge_degree_F
56.48247758761207,0.0,0.0,0.0,4.758761206193969,0.0,Male,charge_degree_F
36.0,0.0,0.0,0.0,4.0,1.0,Male,charge_degree_F
24.0,0.0,0.0,0.0,1.0,0.0,Female,charge_degree_F
70.52404237978661,0.0,0.0,0.0,3.577017114916151,0.0,Male,charge_degree_M
23.215158924205355,0.0,0.0,0.0,0.0,0.0,Male,charge_degree_M
41.48247758761206,0.0,0.0,0.0,3.8793806030969846,1.0,Male,charge_degree_F
26.06030969845151,0.0,0.0,0.0,0.0,1.0,Male,charge_degree_M
20.0,0.0,0.0,3.0,0.0,1.0,Male,charge_degree_F
46.949470252648744,0.0,0.0,0.0,2.0,0.0,Male,charge_degree_M
75.0,0.0,0.0,0.0,2.0,0.0,Male,charge_degree_M
28.698451507742462,0.0,0.0,0.0,0.0,0.0,Female,charge_degree_M
53.0,0.0,0.0,0.0,0.0,0.0,Female,charge_degree_M
41.0,0.0,0.0,0.0,5.0,1.0,Male,charge_degree_M
51.80929095354523,0.8793806030969846,0.0,0.0,14.190709046454769,0.8793806030969846,Male,charge_degree_F
64.0,0.0,0.0,0.0,0.0,0.0,Male,charge_degree_F
32.01955990220049,0.0,0.0,0.0,1.0,1.0,Male,charge_degree_F
61.0,0.0,0.0,0.0,1.0,0.0,Male,charge_degree_M
23.0,0.0,0.0,0.0,0.0,0.0,Male,charge_degree_F
36.0,0.0,0.0,0.0,12.0,0.0,Male,charge_degree_F
32.0,0.0,0.0,2.0,6.0,0.0,Male,charge_degree_M
35.0,0.0,0.0,0.0,3.0,1.0,Male,charge_degree_M
28.0,0.0,0.0,1.0,2.0,0.0,Male,charge_degree_M
56.8443357783211,0.0,0.0,0.0,6.396903015484923,0.8793806030969846,Male,charge_degree_F
28.120619396903017,0.9396903015484923,1.0,1.0,3.9396903015484925,0.9396903015484923,Male,charge_degree_M
28.0,0.0,0.0,0.0,2.0,1.0,Female,charge_degree_F
74.04482477587612,0.0,0.0,0.0,6.377343113284431,0.42216788916055387,Male,charge_degree_F
40.0,0.0,0.0,0.0,0.0,0.0,Female,charge_degree_M
25.0,0.0,0.0,0.0,7.0,1.0,Male,charge_degree_F
23.0,0.0,0.0,0.0,3.0,0.0,Male,charge_degree_F
31.36185819070905,0.0,0.0,0.0,3.0,0.0,Male,charge_degree_M
42.0,0.0,0.0,0.0,3.0,0.0,Female,charge_degree_F
23.0,0.0,0.0,0.0,3.0,1.0,Male,charge_degree_M
27.422167889160555,0.0,0.0,0.0,2.9396903015484925,0.0,Female,charge_degree_F
49.0,0.0,0.0,0.0,1.0,0.0,Male,charge_degree_F
47.0,0.0,0.0,0.0,0.0,0.0,Female,charge_degree_M
45.0,0.0,0.0,0.0,1.0,0.0,Female,charge_degree_M
54.36185819070905,0.0,0.0,0.0,2.819070904645477,0.0,Male,charge_degree_F
50.0,0.0,0.0,0.0,2.0,0.0,Male,charge_degree_F
45.0,0.0,0.0,0.0,1.0,0.0,Male,charge_degree_M
32.603096984515076,0.9396903015484923,0.0,0.0,7.819070904645477,0.0,Male,charge_degree_F
28.93969030154849,0.0,0.0,0.0,0.0,1.0,Male,charge_degree_M
28.0,0.0,0.0,2.0,9.0,0.0,Male,charge_degree_M
51.0,0.0,0.0,0.0,1.0,0.0,Male,charge_degree_F
45.32681336593317,0.0,0.0,0.0,0.0,0.0,Female,charge_degree_M
39.87938060309699,0.0,0.0,0.0,1.0,0.0,Male,charge_degree_F
57.0,0.0,0.0,0.0,0.0,0.0,Male,charge_degree_F
23.0,0.0,0.0,0.0,2.0,0.0,Female,charge_degree_F
46.0,0.0,0.0,0.0,26.0,1.0,Male,charge_degree_F
30.41238793806031,0.0,0.0,0.0,2.7587612061939693,0.0,Male,charge_degree_F
27.26650366748166,0.0,0.0,0.0,6.698451507742462,0.9396903015484923,Male,charge_degree_M
41.758761206193974,0.0,0.0,0.0,6.120619396903015,0.0,Male,charge_degree_F
51.54278728606357,0.0,0.0,0.0,0.0,1.0,Female,charge_degree_M
56.0,0.0,0.0,0.0,1.0,0.0,Male,charge_degree_M
46.40586797066019,0.0,0.0,0.0,3.0268948655256622,0.0,Male,charge_degree_F
46.24123879380603,0.0,0.0,0.0,13.819070904645477,1.0,Male,charge_degree_F
31.0,0.0,0.0,0.0,0.0,0.0,Male,charge_degree_M
33.30154849225754,0.0,0.0,0.0,0.0,0.0,Male,charge_degree_M
20.0,0.0,0.0,0.0,1.0,0.0,Female,charge_degree_F
51.060309698451505,0.0,0.0,0.0,6.9396903015484925,0.0,Female,charge_degree_F
40.0,0.0,0.0,0.0,0.0,0.0,Female,charge_degree_F
63.0,0.0,0.0,0.0,1.0,0.0,Male,charge_degree_M
25.120619396903017,0.0,0.0,0.0,5.0,0.0,Female,charge_degree_F
27.59331703341483,0.0,0.0,0.0,2.939690301548492,0.0,Male,charge_degree_M
22.0,0.0,0.0,0.0,0.0,0.0,Male,charge_degree_F
49.0,0.0,0.0,0.0,1.0,0.0,Male,charge_degree_M
24.0,0.0,0.0,0.0,2.0,0.0,Male,charge_degree_F
28.24123879380603,0.0,0.0,0.0,0.0,1.0,Male,charge_degree_F
34.0,0.0,0.0,0.0,5.0,1.0,Female,charge_degree_F
52.0,0.0,0.0,0.0,1.0,0.0,Male,charge_degree_F
50.69845150774246,0.0,0.0,0.0,1.0,0.6984515077424616,Male,charge_degree_F
30.0,0.0,0.0,1.0,1.0,0.0,Female,charge_degree_F
21.120619396903017,0.0,0.0,0.0,0.0,0.0,Male,charge_degree_M
31.27628361858191,0.0,0.0,0.0,0.0,0.0,Male,charge_degree_F
43.0,0.0,0.0,0.0,1.0,0.0,Male,charge_degree_F
43.1882640586797,0.0,0.0,0.0,0.09535452322738458,0.0,Male,charge_degree_F
21.0,0.0,0.0,0.0,0.0,0.0,Female,charge_degree_F
43.0,0.0,0.0,0.0,0.0,0.0,Female,charge_degree_M
48.290953545232256,0.0,0.0,0.0,0.8386308068459691,0.8386308068459691,Male,charge_degree_F
41.0,0.0,0.0,0.0,1.0,0.0,Female,charge_degree_M
54.0,0.0,0.0,0.0,0.0,0.0,Male,charge_degree_M
42.0,0.0,0.0,0.0,2.0,1.0,Male,charge_degree_F
34.0,0.0,0.0,0.0,2.0,0.0,Female,charge_degree_F
58.0,0.0,0.0,0.0,5.0,0.0,Male,charge_degree_M
22.0,0.0,0.0,0.0,0.0,0.0,Male,charge_degree_F
51.0,0.0,0.0,0.0,3.0,0.0,Male,charge_degree_F
30.206193969030156,0.0,0.0,0.0,0.0,1.0,Male,charge_degree_F
28.0,0.0,0.0,0.0,1.0,0.0,Female,charge_degree_F
45.957620211898956,0.0,0.0,0.9576202118989532,2.0,0.0,Male,charge_degree_M
45.0,0.0,0.0,0.0,1.0,0.0,Male,charge_degree_M
35.0,0.0,0.0,0.0,0.0,1.0,Female,charge_degree_F
50.0,0.0,0.0,0.0,0.0,0.8793806030969846,Male,charge_degree_F
41.0,0.0,0.0,0.0,1.0,0.0,Female,charge_degree_M
42.01548492257539,5.276283618581908,0.8793806030969846,0.0,14.949470252648739,0.8793806030969846,Male,charge_degree_F
54.0,0.0,0.0,0.0,3.0,0.0,Male,charge_degree_F
38.03504482477588,0.0,0.0,0.0,2.1206193969030154,1.0,Male,charge_degree_F
24.0,0.0,0.0,0.0,0.0,0.0,Male,charge_degree_M
22.49796251018745,0.0,0.0,0.49796251018744636,3.5020374898125537,1.0,Male,charge_degree_F
28.24123879380603,0.0,0.0,0.0,0.0,0.0,Male,charge_degree_F
48.0,1.0,0.0,0.0,23.0,1.0,Male,charge_degree_F
59.0,0.0,0.0,0.0,1.0,0.0,Female,charge_degree_F
36.237163814180924,0.0,0.0,0.0,9.657701711491447,0.0,Male,charge_degree_F
26.0,0.0,0.0,0.0,9.0,1.0,Male,charge_degree_M
31.84433577832111,0.0,0.0,0.0,0.0,0.0,Male,charge_degree_M
32.0,0.0,0.0,0.0,8.0,1.0,Male,charge_degree_F
46.00000000000001,0.0,0.0,0.0,5.0,0.0,Male,charge_degree_M
39.0,0.0,0.0,0.0,5.0,0.0,Male,charge_degree_F
46.0,0.0,0.0,0.0,2.0,0.0,Female,charge_degree_F
45.0,0.0,0.0,0.0,2.0,0.0,Male,charge_degree_F
25.0,0.0,0.0,0.0,0.0,0.0,Male,charge_degree_F
36.0,0.0,0.0,0.0,2.0,0.0,Male,charge_degree_F
22.562347188264063,0.0,0.0,0.5623471882640614,3.663406682966585,1.0,Male,charge_degree_F
26.0,0.0,0.0,0.0,0.0,0.0,Female,charge_degree_M
44.268133659331696,0.0,0.0,0.0,3.365933170334154,0.6340668296658465,Male,charge_degree_F
24.08557457212714,0.0,0.0,0.0,0.0,0.0,Female,charge_degree_F
36.69845150774246,0.0,0.0,0.0,1.0,1.0,Male,charge_degree_M
64.0603096984515,0.0,0.0,0.0,1.9396903015484923,0.0603096984515077,Female,charge_degree_M
26.08557457212714,0.0,0.0,0.0,0.9396903015484923,0.0,Male,charge_degree_M
67.0,0.0,0.0,0.0,0.0,0.0,Male,charge_degree_M
28.879380603096987,0.0,0.0,0.0,1.0,0.0,Male,charge_degree_F
39.0,0.0,0.0,0.0,0.0,1.0,Female,charge_degree_F
21.0,0.0,0.0,0.0,0.0,1.0,Male,charge_degree_M
36.66340668296659,0.0,0.0,0.0,3.8793806030969846,0.0,Male,charge_degree_M
59.0,0.0,0.0,0.0,0.0,0.0,Male,charge_degree_F
28.0,0.0,0.0,0.0,0.0,1.0,Male,charge_degree_M
25.180929095354525,0.0,0.0,0.0,0.0,0.0,Male,charge_degree_M
48.54278728606357,0.0,0.0,0.0,7.638141809290954,1.0,Female,charge_degree_M
56.0,0.0,0.0,0.0,2.0,0.0,Male,charge_degree_F
25.93969030154849,0.0,0.0,0.0,10.879380603096985,0.0603096984515077,Male,charge_degree_F
36.0,0.0,0.0,0.0,1.0,0.0,Male,charge_degree_F
24.0,0.0,0.0,0.0,0.0,0.0,Male,charge_degree_F
53.0,0.0,0.0,0.0,1.0,0.0,Male,charge_degree_M
24.0,0.0,0.0,0.0,0.0,1.0,Male,charge_degree_F
53.0,0.0,0.0,0.0,9.0,1.0,Male,charge_degree_F
42.0,0.0,0.0,0.0,0.0,0.0,Female,charge_degree_M
25.0,0.0,0.0,1.0,1.0,0.0,Male,charge_degree_F
59.0,0.0,0.0,0.0,2.0,0.0,Male,charge_degree_F
29.0,0.0,0.0,0.0,1.0,0.0,Male,charge_degree_F
51.0,0.0,0.0,0.0,1.0,1.0,Male,charge_degree_F
61.06030969845151,0.0,0.0,0.0,0.9396903015484923,0.0,Female,charge_degree_M
28.0,0.0,0.0,0.0,0.0,1.0,Male,charge_degree_F
21.0,0.0,1.0,0.0,4.0,1.0,Male,charge_degree_M
39.18092909535452,0.0,0.0,0.0,5.939690301548492,0.0,Male,charge_degree_F
25.0,0.0,0.0,0.0,0.0,0.0,Male,charge_degree_F
46.447432762836186,0.0,0.0,0.0,9.276283618581909,0.5175224123879385,Male,charge_degree_F
25.0,0.0,0.0,0.0,1.0,1.0,Female,charge_degree_M
27.84433577832111,0.0,0.0,0.0,5.879380603096985,0.0,Female,charge_degree_F
25.0,0.0,0.0,1.0,2.0,0.0,Male,charge_degree_F
36.0,0.0,0.0,0.0,0.0,0.0,Male,charge_degree_F
26.0,0.0,0.0,0.0,1.0,1.0,Male,charge_degree_F
22.0,0.0,2.0,0.0,3.0,1.0,Male,charge_degree_F
35.0,0.0,0.0,0.0,7.0,1.0,Male,charge_degree_F
22.0,0.0,0.0,0.0,2.0,1.0,Female,charge_degree_M
36.87938060309698,0.0,0.0,0.0,0.0,0.0,Male,charge_degree_M
32.5118174409128,0.0,0.0,0.0,1.422167889160554,1.0,Female,charge_degree_M
22.0,0.0,0.0,2.0,0.0,0.0,Male,charge_degree_F
33.0,0.0,0.0,0.0,2.0,1.0,Male,charge_degree_M
41.49225753871231,0.0,0.0,0.0,6.603096984515077,0.6984515077424616,Male,charge_degree_F
23.0,0.0,0.0,0.0,4.0,1.0,Female,charge_degree_M
42.70904645476776,0.0,0.0,0.0,8.645476772616124,1.0,Male,charge_degree_F
45.72371638141809,0.0,0.0,0.0,8.638141809290953,1.0,Male,charge_degree_F
40.0,0.0,0.0,0.0,5.0,0.0,Male,charge_degree_F
27.0,0.0,0.0,0.0,0.0,0.0,Male,charge_degree_M
64.0,0.0,0.0,0.0,7.0,0.0,Female,charge_degree_M
22.32681336593317,0.0,0.0,0.0,0.9396903015484923,0.9396903015484923,Male,charge_degree_M
58.0,0.0,0.0,0.0,1.0,0.0,Male,charge_degree_F
27.0,0.0,0.0,0.0,4.0,0.0,Male,charge_degree_F
36.0,0.0,0.0,0.0,4.0,1.0,Male,charge_degree_F
26.0,0.0,0.0,0.0,3.0,0.0,Male,charge_degree_M
32.0,0.0,0.0,0.0,5.0,1.0,Male,charge_degree_F
31.0,0.0,0.0,1.0,2.0,1.0,Female,charge_degree_F
22.0,0.0,0.0,0.0,3.0,1.0,Female,charge_degree_F
23.97473512632437,0.0,0.0,0.0,0.0,0.0,Male,charge_degree_F
35.0,0.0,0.0,0.0,0.0,1.0,Male,charge_degree_M
60.74327628361859,0.0,0.0,0.0,0.17114914425427702,0.0,Male,charge_degree_M
29.0,0.0,0.0,0.0,1.0,0.0,Male,charge_degree_F
31.422167889160555,0.0,0.0,0.0,2.9396903015484925,1.0,Female,charge_degree_F
55.0,0.0,0.0,0.0,3.0,0.0,Male,charge_degree_M
37.0,0.0,0.0,0.0,0.0,0.0,Male,charge_degree_M
62.00000000000001,0.0,0.0,0.0,0.0,0.0,Female,charge_degree_M
23.120619396903017,0.0,0.0,0.0,0.0,1.0,Male,charge_degree_F
48.779951100244496,0.0,0.0,0.0,2.4066829665851692,0.0,Male,charge_degree_F
39.410757946209515,0.0,0.0,0.0,0.6324368378158735,0.0,Female,charge_degree_M
43.30480847595761,0.0,0.0,0.0,4.651996740016308,1.0,Male,charge_degree_M
40.0,0.0,0.0,0.0,0.0,0.0,Male,charge_degree_F
36.0,0.0,0.0,0.0,2.0,0.0,Male,charge_degree_F
27.120619396903017,0.0,0.0,0.0,7.9396903015484925,0.0603096984515077,Male,charge_degree_F
26.0,0.0,0.0,0.0,1.0,1.0,Male,charge_degree_F
51.0,0.0,0.0,0.0,0.0,0.0,Male,charge_degree_F
27.0,0.0,0.0,0.0,1.0,0.0,Male,charge_degree_F
35.0,0.0,0.0,0.0,4.0,0.0,Female,charge_degree_M
25.301548492257538,0.0,0.0,0.0,0.0,0.0,Male,charge_degree_F
24.427872860635695,0.0,0.0,0.0,0.0,0.0,Male,charge_degree_F
30.0,0.0,0.0,0.0,1.0,0.0,Male,charge_degree_M
29.050529747351263,0.0,0.0,0.0,1.8793806030969846,0.0,Male,charge_degree_M
37.0,0.0,0.0,0.0,0.0,1.0,Male,charge_degree_F
40.0,0.0,0.0,0.0,1.0,0.0,Male,charge_degree_M
31.0,0.0,0.0,0.0,3.0,0.0,Male,charge_degree_M
32.447432762836186,0.0,0.0,0.0,3.7587612061939693,0.9396903015484923,Male,charge_degree_M
38.0,0.0,0.0,0.0,0.0,0.0,Male,charge_degree_F
50.0,0.0,0.0,0.0,0.0,0.0,Male,charge_degree_F
22.0,0.0,0.0,0.0,2.0,1.0,Female,charge_degree_M
64.33740831295945,0.0,0.0,0.0,2.070904645475982,1.0,Male,charge_degree_F
41.36185819070905,0.0,0.0,0.0,2.9396903015484925,0.0,Male,charge_degree_M
51.24123879380603,0.0,0.0,0.0,0.9396903015484923,0.0,Female,charge_degree_M
56.0,0.0,0.0,0.0,3.0,0.0,Male,charge_degree_F
54.75876120619397,0.0,0.0,0.0,2.1206193969030154,1.0,Male,charge_degree_M
58.904645476772615,0.0,0.0,0.0,0.6984515077424616,0.0,Male,charge_degree_M
62.0,0.0,0.0,0.0,2.0,1.0,Female,charge_degree_F
42.0,0.0,0.0,0.0,0.0,0.0,Female,charge_degree_F
23.869600651996738,0.9396903015484923,0.0,0.0,1.8793806030969846,0.0,Male,charge_degree_F
64.29176854115741,0.0,0.0,0.0,7.416462917685182,0.0,Male,charge_degree_F
23.0,0.0,0.0,0.0,0.0,0.0,Male,charge_degree_F
38.0,0.0,0.0,0.0,17.0,0.0,Male,charge_degree_F
25.0,0.0,0.0,0.0,0.0,0.0,Female,charge_degree_M
43.0,0.0,0.0,0.0,1.0,0.0,Male,charge_degree_F
47.0,0.0,0.0,0.0,3.0,0.0,Male,charge_degree_F
21.0,0.0,0.0,0.0,1.0,0.0,Male,charge_degree_F
65.27628361858191,0.0,0.0,0.0,0.5427872860635693,0.0,Male,charge_degree_M
23.06030969845151,0.0,0.0,2.0,1.0603096984515077,0.9396903015484923,Male,charge_degree_F
46.0,0.0,0.0,0.0,2.0,0.0,Male,charge_degree_F
59.0,0.0,0.0,0.0,2.0,0.0,Female,charge_degree_F
35.30154849225754,0.0,0.0,0.0,3.9396903015484925,0.0,Female,charge_degree_M
45.0,0.0,1.0,0.0,7.0,1.0,Female,charge_degree_F
47.21760391198043,0.0,0.0,0.0,1.1907090464547692,0.0,Male,charge_degree_F
46.30154849225754,0.0,0.0,0.0,4.879380603096985,1.0,Male,charge_degree_F
42.215973920130395,0.0,0.0,0.0,0.0,1.0,Female,charge_degree_F
43.0,0.0,0.0,0.0,9.0,0.0,Male,charge_degree_F
44.15158924205379,0.0,0.0,0.0,3.9494702526487386,0.0,Male,charge_degree_F
35.0,0.0,0.0,0.0,4.0,0.0,Male,charge_degree_F
33.0,0.0,0.0,0.0,1.0,0.0,Female,charge_degree_M
33.0,0.0,0.0,0.0,0.0,0.0,Female,charge_degree_M
21.0,0.0,0.0,0.0,1.0,0.0,Male,charge_degree_F
56.0,0.0,0.0,0.0,1.0,0.0,Male,charge_degree_F
49.0,0.0,0.0,0.0,2.0,0.0,Female,charge_degree_M
39.0,0.0,0.0,0.0,2.0,0.0,Male,charge_degree_F
34.603096984515076,0.0,0.0,1.0,3.0,0.0,Female,charge_degree_M
51.0,0.0,0.0,0.0,0.0,0.0,Male,charge_degree_M
35.0,0.0,0.0,0.0,2.0,0.0,Male,charge_degree_M
66.0,0.0,0.0,0.0,1.0,0.0,Male,charge_degree_F
26.990220048899754,0.0,0.0,0.0,0.0,0.0,Male,charge_degree_F
25.0,0.0,0.0,0.0,4.0,1.0,Male,charge_degree_F
26.0,0.0,0.0,0.0,0.0,0.0,Male,charge_degree_M
42.095354523227385,0.0,0.0,0.0,0.0,0.0,Female,charge_degree_F
34.00733496332517,0.0,0.0,0.0,9.607171964140184,0.035044824775876886,Male,charge_degree_M
34.0,0.0,0.0,0.0,8.0,0.0,Male,charge_degree_F
44.30154849225754,0.0,0.0,0.0,2.9396903015484925,1.0,Female,charge_degree_F
34.0,0.0,0.0,1.0,3.0,0.0,Male,charge_degree_M
52.0,0.0,0.0,0.0,6.0,0.0,Female,charge_degree_M
21.120619396903017,0.0,0.0,0.0,0.0,0.0,Male,charge_degree_F
41.0,0.0,0.0,0.0,11.0,1.0,Male,charge_degree_F
31.0,0.0,0.0,0.0,2.0,1.0,Male,charge_degree_F
24.0,0.0,0.0,0.0,0.0,0.0,Female,charge_degree_M
26.08557457212714,0.0,0.0,0.0,0.9396903015484923,0.0,Male,charge_degree_F
36.0,0.0,0.0,0.0,11.0,1.0,Male,charge_degree_M
60.0,0.0,0.0,0.0,0.0,0.0,Female,charge_degree_F
30.482477587612063,0.0,0.0,0.0,2.0,0.0,Male,charge_degree_F
33.0,0.0,0.0,0.0,0.0,0.0,Female,charge_degree_M
56.0,0.0,0.0,0.0,0.0,0.0,Male,charge_degree_M
37.0,0.0,0.0,0.0,0.0,0.0,Male,charge_degree_F
34.0,0.0,0.0,0.0,2.0,1.0,Male,charge_degree_F
47.0,0.0,0.0,0.0,1.0,1.0,Male,charge_degree_F
45.0,0.0,0.0,0.0,5.0,0.0,Female,charge_degree_M
49.0,0.0,0.0,0.0,0.0,1.0,Male,charge_degree_F
26.095354523227385,0.0,0.0,0.0,2.3015484922575387,1.0,Male,charge_degree_F
28.0,0.0,0.0,0.0,2.0,0.0,Male,charge_degree_M
35.124694376528126,0.0,0.0,0.0,0.0,0.3618581907090462,Male,charge_degree_F
56.00000000000001,0.0,0.0,0.0,1.0,0.0,Male,charge_degree_F
55.0,0.0,0.0,0.0,7.0,0.0,Male,charge_degree_F
40.0,0.0,0.0,0.0,8.0,1.0,Male,charge_degree_F
30.06030969845151,0.0,0.0,0.0,5.0,1.0,Female,charge_degree_F
25.0,0.0,0.0,0.0,1.0,1.0,Male,charge_degree_M
32.89486552567237,0.0,0.0,0.0,5.276283618581908,0.0,Male,charge_degree_F
36.18092909535452,0.0,0.0,0.0,9.879380603096985,0.9396903015484923,Male,charge_degree_M
25.337408312958402,0.0,0.0,0.0,0.0,0.0,Male,charge_degree_F
