"S","X1","X2","pred","type","id_indiv"
"White",3.8,28,0.447665478146478,"factual",2909
"White",3.3,29.5,0.408386657941252,"factual",2910
"White",2.6,35,0.403022968507527,"factual",2911
"White",3.4,38,0.546261956004079,"factual",2912
"White",3.5,28,0.410952629536837,"factual",2913
"White",3,39,0.511308568191986,"factual",2914
"White",3.8,36,0.566198364236393,"factual",2915
"White",2.4,28,0.287053231322259,"factual",2916
"White",3.3,35,0.489234325063854,"factual",2917
"White",3.1,37,0.494025153956732,"factual",2918
"White",3.7,33,0.509426173190971,"factual",2919
"White",3.3,32,0.44479012974456,"factual",2920
"White",3.1,33,0.434839468348527,"factual",2921
"White",3.4,30,0.427786938088869,"factual",2922
"White",3.3,31,0.430134669211574,"factual",2923
"White",2.9,36,0.454276606091636,"factual",2924
"White",3.5,33,0.484445473025512,"factual",2925
"White",3.5,32,0.469588514387898,"factual",2926
"White",3.5,32,0.469588514387898,"factual",2927
"White",3.9,28,0.460051841019987,"factual",2928
"White",3.8,44,0.677612610135813,"factual",2929
"White",3.1,33,0.434839468348527,"factual",2930
"White",4.1,36,0.602592299632731,"factual",2931
"White",3.4,38,0.546261956004079,"factual",2932
"White",3.3,32,0.44479012974456,"factual",2933
"White",3.3,31,0.430134669211574,"factual",2934
"White",3.1,31,0.4058256698933,"factual",2935
"White",3.3,34,0.474365633078125,"factual",2936
"White",3.8,38,0.595192515145037,"factual",2937
"White",3.8,38,0.595192515145037,"factual",2938
"White",3.1,32,0.420263697053215,"factual",2939
"White",3.2,26.5,0.354506874993007,"factual",2940
"White",3.5,33,0.484445473025512,"factual",2941
"White",2.6,37,0.431982070638357,"factual",2942
"White",3.3,37,0.51900255037848,"factual",2943
"White",3,35,0.451901598239967,"factual",2944
"White",3.7,36,0.553885771249107,"factual",2945
"White",3,39,0.511308568191986,"factual",2946
"White",4,31,0.517121803261614,"factual",2947
"White",3.1,36,0.479147448702598,"factual",2948
"White",3.7,38,0.583096915395176,"factual",2949
"White",3,34,0.437196332095982,"factual",2950
"White",3.9,41,0.648880341643816,"factual",2951
"White",3.3,33.5,0.466946651567229,"factual",2952
"White",3.9,38,0.607173603036247,"factual",2953
"White",3.7,39,0.597499646535722,"factual",2954
"White",2.9,43,0.558111378707924,"factual",2955
"White",3.3,30,0.415600631628492,"factual",2956
"White",3.5,32.5,0.47701190881716,"factual",2957
"White",3.4,40,0.575589792519427,"factual",2958
"White",3.2,39,0.536233706793661,"factual",2959
"White",3.1,45,0.611248727049143,"factual",2960
"White",3.2,35,0.476756008247724,"factual",2961
"White",3.6,35,0.526687530884991,"factual",2962
"White",3.4,35,0.501726072988387,"factual",2963
"White",3.4,40,0.575589792519427,"factual",2964
"White",0,36,0.163468678815215,"factual",2965
"White",3.7,35,0.539126179662923,"factual",2966
"White",3.6,40,0.599802470061218,"factual",2967
"White",3.4,39,0.560979114940055,"factual",2968
"White",3,38,0.496421034960441,"factual",2969
"White",3.4,39,0.560979114940055,"factual",2970
"White",3.1,40,0.538616382192265,"factual",2971
"White",3.5,38,0.558617287556065,"factual",2972
"White",3.3,42,0.592385877308212,"factual",2973
"White",3.5,41,0.602100892305627,"factual",2974
"White",2.9,36,0.454276606091636,"factual",2975
"White",3.2,35.5,0.48418927661002,"factual",2976
"Black",2.8,41,0.237973428754651,"factual",2977
"White",2.9,43,0.558111378707924,"factual",2978
"White",3.6,38,0.570900460029802,"factual",2979
"Black",3.1,33,0.183866781575361,"factual",2980
"White",2.8,39,0.486327068952089,"factual",2981
"White",3.4,35,0.501726072988387,"factual",2982
"White",2.9,40,0.513703168924271,"factual",2983
"White",3.7,33.5,0.516865650793252,"factual",2984
"White",3.3,36,0.504122090748564,"factual",2985
"White",3.3,37,0.51900255037848,"factual",2986
"White",3.2,40,0.551008785278917,"factual",2987
"White",3.5,42,0.616279138877612,"factual",2988
"White",3.3,33,0.459542259583161,"factual",2989
"White",3.3,30,0.415600631628492,"factual",2990
"White",3.3,34,0.474365633078125,"factual",2991
"White",3.5,41,0.602100892305627,"factual",2992
"White",3.8,34.5,0.544139790019913,"factual",2993
"White",3.8,35,0.551516291387436,"factual",2994
"White",3.6,37,0.556252804892157,"factual",2995
"White",3.4,44,0.632493085312985,"factual",2996
"White",3.6,35.5,0.534104640415429,"factual",2997
"White",3.6,29.5,0.445043466023962,"factual",2998
"White",3.6,42,0.628026166420887,"factual",2999
"White",3.5,38,0.558617287556065,"factual",3000
"White",2.4,35,0.379226545369718,"factual",3001
"White",3.4,41,0.590069544154612,"factual",3002
"White",3.2,41,0.56569438907178,"factual",3003
"White",3.4,39,0.560979114940055,"factual",3004
"White",3.3,37,0.51900255037848,"factual",3005
"White",3.5,31,0.45478526193557,"factual",3006
"White",3.5,37,0.543885328388349,"factual",3007
"Black",2.6,31,0.134778753347436,"factual",3008
"White",3.1,33,0.434839468348527,"factual",3009
"White",3.4,37.5,0.538871291091417,"factual",3010
"White",3.2,42,0.580265555698618,"factual",3011
"White",3.2,36,0.49162954733746,"factual",3012
"White",3.6,39,0.585424966392924,"factual",3013
"White",3.8,38,0.595192515145037,"factual",3014
"White",3.4,37,0.531463497489171,"factual",3015
"White",3.4,37,0.531463497489171,"factual",3016
"White",3.7,40,0.611736122009854,"factual",3017
"White",3.5,38,0.558617287556065,"factual",3018
"White",3.3,33.5,0.466946651567229,"factual",3019
"White",2.9,36,0.454276606091636,"factual",3020
"White",3.3,38,0.533849375926743,"factual",3021
"White",3.5,39,0.573246772282484,"factual",3022
"White",3.1,32,0.420263697053215,"factual",3023
"Black",2.7,28,0.120463179835363,"factual",3024
"White",3.6,39,0.585424966392924,"factual",3025
"White",2.7,30.5,0.351848717317361,"factual",3026
"White",3.3,31,0.430134669211574,"factual",3027
"White",3.7,33,0.509426173190971,"factual",3028
"White",0,39,0.189391595116408,"factual",3029
"White",3.3,37,0.51900255037848,"factual",3030
"White",4,39,0.63296983851185,"factual",3031
"White",3.5,35,0.514215666515425,"factual",3032
"White",3.3,40,0.563338183221108,"factual",3033
"White",3.3,40,0.563338183221108,"factual",3034
"Black",2.8,26,0.113327504177851,"factual",3035
"Black",2.5,39,0.192653514210109,"factual",3036
"White",3.3,42,0.592385877308212,"factual",3037
"White",3.6,36.5,0.54889048649581,"factual",3038
"White",3.2,40,0.551008785278917,"factual",3039
"White",3.1,32,0.420263697053215,"factual",3040
"White",3.3,41,0.577929420278292,"factual",3041
"White",3.5,37,0.543885328388349,"factual",3042
"White",3.7,35.5,0.54651619725278,"factual",3043
"White",3.4,37,0.531463497489171,"factual",3044
"White",3.4,38,0.546261956004079,"factual",3045
"White",3.4,33,0.471976432195807,"factual",3046
"Black",2.4,32,0.130137910946701,"factual",3047
"White",3.2,39,0.536233706793661,"factual",3048
"White",4,35,0.576090889646391,"factual",3049
"White",3.1,39.5,0.53120805604453,"factual",3050
"White",3.9,34,0.549144470509244,"factual",3051
"White",2.9,37,0.469077546457515,"factual",3052
"White",3,28,0.352082686595372,"factual",3053
"White",3.8,27,0.43298916202631,"factual",3054
"White",3.3,33,0.459542259583161,"factual",3055
"White",3.6,30,0.452409799367035,"factual",3056
"White",3.4,34,0.486839597026567,"factual",3057
"White",2.7,35,0.415102434640672,"factual",3058
"White",3.3,34,0.474365633078125,"factual",3059
"White",3.1,39,0.52378594830862,"factual",3060
"White",3.1,30,0.391548653327945,"factual",3061
"White",2.9,30,0.368012078591432,"factual",3062
"Black",2.3,26,0.0905397614886329,"factual",3063
"White",3.7,33,0.509426173190971,"factual",3064
"White",3.8,32,0.507030722419275,"factual",3065
"White",2.4,37,0.407643350460213,"factual",3066
"White",3.2,24,0.321217551508844,"factual",3067
"White",3,41,0.540997294526628,"factual",3068
"Black",2.9,28,0.131460809057423,"factual",3069
"White",3,40,0.526176066832885,"factual",3070
"White",2.9,31,0.381969645628713,"factual",3071
"White",3.5,33,0.484445473025512,"factual",3072
"White",3.9,32,0.519514686830194,"factual",3073
"White",3,33,0.422600632850946,"factual",3074
"White",3,25,0.312475519021385,"factual",3075
"White",3.1,31,0.4058256698933,"factual",3076
"White",2.7,38,0.459032762732538,"factual",3077
"White",3,34,0.437196332095982,"factual",3078
"White",3.1,39,0.52378594830862,"factual",3079
"White",2.7,34,0.400719160244081,"factual",3080
"White",3.7,34,0.524297659847413,"factual",3081
"White",2.9,36,0.454276606091636,"factual",3082
"Black",3,30,0.151998201104669,"factual",3083
"White",2.2,43,0.470953978668285,"factual",3084
"White",3.6,31,0.467201988206915,"factual",3085
"White",3.5,33,0.484445473025512,"factual",3086
"White",3.4,30,0.427786938088869,"factual",3087
"White",3,34,0.437196332095982,"factual",3088
"White",3.3,32.5,0.45215568633264,"factual",3089
"White",3.3,31,0.430134669211574,"factual",3090
"White",3.7,26,0.406320467590412,"factual",3091
"White",3.5,31,0.45478526193557,"factual",3092
"White",3,33,0.422600632850946,"factual",3093
"White",3.5,29,0.425442454517459,"factual",3094
"White",3.5,32,0.469588514387898,"factual",3095
"White",2.4,37,0.407643350460213,"factual",3096
"White",3.4,37,0.531463497489171,"factual",3097
"White",2.9,27.7,0.336766314080782,"factual",3098
"White",3.8,38,0.595192515145037,"factual",3099
"White",3.3,37,0.51900255037848,"factual",3100
"Black",3.1,25,0.122729691283034,"factual",3101
"White",3.6,39,0.585424966392924,"factual",3102
"White",3.7,38,0.583096915395176,"factual",3103
"White",2.6,22,0.237372278990172,"factual",3104
"White",3.4,31,0.442424509883873,"factual",3105
"White",3,30.5,0.386748195880788,"factual",3106
"White",3.4,29,0.413274698861135,"factual",3107
"White",3.5,31,0.45478526193557,"factual",3108
"White",2.7,42,0.518490373993496,"factual",3109
"White",2.9,35,0.439556034895517,"factual",3110
"Black",2.7,18,0.0701992811685126,"factual",3111
"White",3.2,36,0.49162954733746,"factual",3112
"White",2.9,41,0.528564986390048,"factual",3113
"White",3.2,44,0.608968828679089,"factual",3114
"White",3.5,37,0.543885328388349,"factual",3115
"White",3.2,40,0.551008785278917,"factual",3116
"White",3.4,35,0.501726072988387,"factual",3117
"White",3,42,0.555746341205445,"factual",3118
"White",3.3,37,0.51900255037848,"factual",3119
"White",3.3,34,0.474365633078125,"factual",3120
"White",3.5,38,0.558617287556065,"factual",3121
"White",3.4,39,0.560979114940055,"factual",3122
"White",3.5,35,0.514215666515425,"factual",3123
"White",3,39,0.511308568191986,"factual",3124
"White",3,39,0.511308568191986,"factual",3125
"White",2.2,47,0.530441634109333,"factual",3126
"White",2.9,44,0.572744806569626,"factual",3127
"White",3,37,0.481539845245668,"factual",3128
"White",3,44,0.584926953188966,"factual",3129
"White",3.8,36,0.566198364236393,"factual",3130
"White",3.6,35,0.526687530884991,"factual",3131
"White",3.1,37,0.494025153956732,"factual",3132
"White",2.6,44,0.535723465117174,"factual",3133
"White",2.9,39,0.498817080336959,"factual",3134
"White",3.9,35.5,0.571151733900078,"factual",3135
"White",3.7,35.5,0.54651619725278,"factual",3136
"White",3,38,0.496421034960441,"factual",3137
"White",3.3,38,0.533849375926743,"factual",3138
"White",2.9,40,0.513703168924271,"factual",3139
"White",3,38,0.496421034960441,"factual",3140
"White",3.6,42,0.628026166420887,"factual",3141
"White",2.8,34,0.412777320687575,"factual",3142
"White",2.9,40,0.513703168924271,"factual",3143
"White",2.7,42,0.518490373993496,"factual",3144
"White",2.9,41,0.528564986390048,"factual",3145
"White",3.4,39,0.560979114940055,"factual",3146
"Black",3.3,26,0.140961684251452,"factual",3147
"White",3.4,37,0.531463497489171,"factual",3148
"White",3.1,40,0.538616382192265,"factual",3149
"White",3.2,39,0.536233706793661,"factual",3150
"White",3.3,41,0.577929420278292,"factual",3151
"White",3.2,41.5,0.57299580821933,"factual",3152
"White",3.2,41,0.56569438907178,"factual",3153
"White",2.4,41,0.466180746064017,"factual",3154
"White",3,36,0.46669133224182,"factual",3155
"White",3.3,38,0.533849375926743,"factual",3156
"White",3.2,36.5,0.499073527900223,"factual",3157
"White",3.1,41,0.553378775110249,"factual",3158
"White",2.8,38,0.471465175503947,"factual",3159
"White",3.2,40,0.551008785278917,"factual",3160
"White",2.9,42,0.543376336521826,"factual",3161
"White",3.9,38,0.607173603036247,"factual",3162
"White",3.6,35,0.526687530884991,"factual",3163
"White",2.7,41,0.503609224031152,"factual",3164
"White",3.6,39,0.585424966392924,"factual",3165
"White",3.2,39,0.536233706793661,"factual",3166
"White",3.9,39,0.621284787729512,"factual",3167
"White",3.1,40,0.538616382192265,"factual",3168
"White",3.1,34.5,0.456908229086535,"factual",3169
"White",3.6,39,0.585424966392924,"factual",3170
"White",3.3,40,0.563338183221108,"factual",3171
"White",3.3,38.5,0.541252008368751,"factual",3172
"White",3.6,31,0.467201988206915,"factual",3173
"White",2.8,42,0.530952598244441,"factual",3174
"White",3.3,40,0.563338183221108,"factual",3175
"White",2.6,36.5,0.424690388186842,"factual",3176
"White",2.9,36,0.454276606091636,"factual",3177
"White",3.5,39,0.573246772282484,"factual",3178
"White",3,43,0.570397802755683,"factual",3179
"White",3,39,0.511308568191986,"factual",3180
"White",2.9,40,0.513703168924271,"factual",3181
"White",3,39,0.511308568191986,"factual",3182
"White",3.3,40,0.563338183221108,"factual",3183
"White",3.2,40,0.551008785278917,"factual",3184
"White",3.5,39,0.573246772282484,"factual",3185
"White",3.4,39,0.560979114940055,"factual",3186
"White",2.9,39,0.498817080336959,"factual",3187
"White",3.2,40,0.551008785278917,"factual",3188
"White",3.2,28.5,0.382211833123561,"factual",3189
"White",3.3,37,0.51900255037848,"factual",3190
"White",3.3,38,0.533849375926743,"factual",3191
"White",3.4,38,0.546261956004079,"factual",3192
"White",3.3,37.5,0.526431805792756,"factual",3193
"White",3.4,40,0.575589792519427,"factual",3194
"White",3,39,0.511308568191986,"factual",3195
"White",3.4,39,0.560979114940055,"factual",3196
"White",3.2,41,0.56569438907178,"factual",3197
"White",2.9,36,0.454276606091636,"factual",3198
"White",3.4,36,0.516609489461505,"factual",3199
"White",2.8,40,0.501213180044464,"factual",3200
"White",2.6,40,0.476244243851217,"factual",3201
"White",3.4,41,0.590069544154612,"factual",3202
"White",3,38,0.496421034960441,"factual",3203
"White",2.7,38,0.459032762732538,"factual",3204
"White",3,39,0.511308568191986,"factual",3205
"White",2.8,38,0.471465175503947,"factual",3206
"White",3.2,39,0.536233706793661,"factual",3207
"White",3.1,38,0.508913448324849,"factual",3208
"White",3,39,0.511308568191986,"factual",3209
"White",3.3,40,0.563338183221108,"factual",3210
"White",3,38,0.496421034960441,"factual",3211
"White",3.6,38,0.570900460029802,"factual",3212
"White",2.9,36,0.454276606091636,"factual",3213
"White",2.7,43,0.533338793899458,"factual",3214
"White",3.8,37.5,0.587997736137524,"factual",3215
"White",3.9,37,0.592881170051337,"factual",3216
"White",3.2,39,0.536233706793661,"factual",3217
"White",3,38,0.496421034960441,"factual",3218
"White",3.3,35,0.489234325063854,"factual",3219
"White",3.7,39,0.597499646535722,"factual",3220
"White",3,40,0.526176066832885,"factual",3221
"White",2.7,36.5,0.436943945711117,"factual",3222
"White",2.9,43,0.558111378707924,"factual",3223
"White",2.9,39,0.498817080336959,"factual",3224
"White",2.7,38,0.459032762732538,"factual",3225
"White",3.1,37.5,0.501469626903028,"factual",3226
"White",2.9,45,0.587252018693306,"factual",3227
"White",2.6,41,0.491116802646168,"factual",3228
"White",3.1,37,0.494025153956732,"factual",3229
"White",3.2,38,0.521394739772285,"factual",3230
"White",3,38,0.496421034960441,"factual",3231
"White",3.3,37,0.51900255037848,"factual",3232
"White",3.1,34.5,0.456908229086535,"factual",3233
"White",3.1,37,0.494025153956732,"factual",3234
"White",3,47,0.627546770241774,"factual",3235
"White",2.8,41,0.516097140745154,"factual",3236
"White",3.7,35,0.539126179662923,"factual",3237
"White",3.8,42,0.651060875754465,"factual",3238
"White",2.9,38,0.483933088504665,"factual",3239
"White",3.4,33,0.471976432195807,"factual",3240
"White",3.3,37,0.51900255037848,"factual",3241
"White",3,44,0.584926953188966,"factual",3242
"White",3.8,38,0.595192515145037,"factual",3243
"White",3.1,41,0.553378775110249,"factual",3244
"White",3.5,38,0.558617287556065,"factual",3245
"White",3,35,0.451901598239967,"factual",3246
"White",3.5,36,0.529076179660961,"factual",3247
"White",2.8,47,0.603904177077569,"factual",3248
"White",3.8,36,0.566198364236393,"factual",3249
"White",3.4,37,0.531463497489171,"factual",3250
"White",4.1,36,0.602592299632731,"factual",3251
"White",2.8,43,0.545753401243074,"factual",3252
"White",2.8,43,0.545753401243074,"factual",3253
"White",3.2,37,0.506517919194709,"factual",3254
"White",2.9,39,0.498817080336959,"factual",3255
"White",3.2,38,0.521394739772285,"factual",3256
"White",3.2,37,0.506517919194709,"factual",3257
"White",3.2,37,0.506517919194709,"factual",3258
"White",2.9,38,0.483933088504665,"factual",3259
"White",3.1,38,0.508913448324849,"factual",3260
"White",3.4,38,0.546261956004079,"factual",3261
"White",3.2,35.5,0.48418927661002,"factual",3262
"White",3.3,36,0.504122090748564,"factual",3263
"White",3.1,40,0.538616382192265,"factual",3264
"White",3.8,43,0.664466745962138,"factual",3265
"White",3.5,34,0.499329975950928,"factual",3266
"White",3,38,0.496421034960441,"factual",3267
"Black",2.2,31,0.113121514941004,"factual",3268
"Black",2.3,27,0.0955649754982748,"factual",3269
"Black",1.8,26.5,0.0739765434448658,"factual",3270
"Black",2.9,21,0.0907088360992238,"factual",3271
"White",2.4,23,0.23013846053692,"factual",3272
"Black",1.8,31,0.0945639705672902,"factual",3273
"Black",2.4,25,0.0897536494738409,"factual",3274
"White",3.3,27,0.372961183529903,"factual",3275
"White",2.3,26.3,0.25712575002464,"factual",3276
"Black",2.9,27,0.124808514406446,"factual",3277
"White",3.2,27,0.361350411205648,"factual",3278
"Black",2.5,17.5,0.062189681912595,"factual",3279
"White",2.2,26.7,0.252162505622688,"factual",3280
"White",2.8,30,0.356467789327285,"factual",3281
"Black",3,24,0.111415565671703,"factual",3282
"White",3.4,29,0.413274698861135,"factual",3283
"White",2.5,29,0.30998117339825,"factual",3284
"White",2.2,36,0.369765792823724,"factual",3285
"White",2.2,30,0.290992161566734,"factual",3286
"Black",2.6,31,0.134778753347436,"factual",3287
"White",2.7,31,0.35866945220851,"factual",3288
"Black",2.1,24,0.074046845226017,"factual",3289
"Black",2.5,22,0.079779466579172,"factual",3290
"White",2.3,33,0.340307926350933,"factual",3291
"White",2.6,21.5,0.232023702498904,"factual",3292
"White",2.7,30,0.345087897156423,"factual",3293
"Black",3,17,0.0763313777973082,"factual",3294
"White",3,31,0.39383438702779,"factual",3295
"White",2.9,27,0.327518777315994,"factual",3296
"Black",2.3,28,0.100838178067753,"factual",3297
"White",3.8,23,0.375686391069136,"factual",3298
"White",2.3,33.5,0.347024721064891,"factual",3299
"White",3.3,37,0.51900255037848,"factual",3300
"White",2.6,31,0.347257201163279,"factual",3301
"White",2.4,30,0.312034936293683,"factual",3302
"Black",2.1,15,0.0446958744382056,"factual",3303
"Black",2.9,18,0.0770098760860385,"factual",3304
"White",3.5,28,0.410952629536837,"factual",3305
"White",2.6,25,0.271215175266049,"factual",3306
"Black",2.8,25,0.10747925679254,"factual",3307
"White",2.3,34,0.353802987419123,"factual",3308
"White",2.8,33,0.398419732151993,"factual",3309
"Black",2.4,20,0.0682150360391894,"factual",3310
"White",3.2,20,0.271620877644587,"factual",3311
"Black",2.4,22.3,0.0774539705900707,"factual",3312
"White",3.1,33,0.434839468348527,"factual",3313
"White",2.7,33,0.386504932267856,"factual",3314
"Black",2.9,21,0.0907088360992238,"factual",3315
"White",2.7,33,0.386504932267856,"factual",3316
"White",2.8,31,0.370244020944972,"factual",3317
"Black",2.8,22,0.0915024731688559,"factual",3318
"White",2.8,28,0.329633226661269,"factual",3319
"White",2.5,31,0.336017816774131,"factual",3320
"White",3.4,21,0.304299046640222,"factual",3321
"White",3.2,31.5,0.425191727221948,"factual",3322
"White",3.2,31,0.41793033039469,"factual",3323
"White",3.1,34,0.449528779096753,"factual",3324
"Black",2.9,14,0.0616923912773515,"factual",3325
"White",3.2,24,0.321217551508844,"factual",3326
"White",2.9,35.5,0.446904683800715,"factual",3327
"White",2.7,41,0.503609224031152,"factual",3328
"White",3.2,32,0.432485546585259,"factual",3329
"White",2.2,43,0.470953978668285,"factual",3330
"White",3.1,38,0.508913448324849,"factual",3331
"Black",2.3,26,0.0905397614886329,"factual",3332
"White",3.1,35,0.464306641098176,"factual",3333
"Black",2.3,27.7,0.099229656010606,"factual",3334
"White",3.1,29.5,0.384477503155132,"factual",3335
"White",3.5,35,0.514215666515425,"factual",3336
"White",3.2,45,0.623055560532197,"factual",3337
"White",3.3,37,0.51900255037848,"factual",3338
"White",3.1,33,0.434839468348527,"factual",3339
"White",3.1,35,0.464306641098176,"factual",3340
"White",3.3,35.5,0.496677471449972,"factual",3341
"White",3.2,37,0.506517919194709,"factual",3342
"White",3.6,37,0.556252804892157,"factual",3343
"White",3.5,29.5,0.432737336931634,"factual",3344
"White",3.4,38,0.546261956004079,"factual",3345
"White",3.2,40.5,0.558364348276336,"factual",3346
"White",3.5,36,0.529076179660961,"factual",3347
"White",3.9,36,0.578429778232957,"factual",3348
"White",3.4,35,0.501726072988387,"factual",3349
"White",3,40,0.526176066832885,"factual",3350
"White",2.4,31,0.324961106239393,"factual",3351
"White",2.7,44,0.548128382114737,"factual",3352
"White",3.3,38,0.533849375926743,"factual",3353
"White",3.3,34,0.474365633078125,"factual",3354
"White",3.2,35,0.476756008247724,"factual",3355
"White",3.3,35,0.489234325063854,"factual",3356
"White",3.5,35,0.514215666515425,"factual",3357
"White",2.7,43,0.533338793899458,"factual",3358
"White",2.6,34.5,0.395879422905499,"factual",3359
"White",3.1,36,0.479147448702598,"factual",3360
"White",3.3,38,0.533849375926743,"factual",3361
"White",3.2,38,0.521394739772285,"factual",3362
"White",3.5,36,0.529076179660961,"factual",3363
"White",3.4,37,0.531463497489171,"factual",3364
"White",3.1,37,0.494025153956732,"factual",3365
"White",3.4,35,0.501726072988387,"factual",3366
"White",3.1,36.5,0.48658332946243,"factual",3367
"White",3,24.7,0.308649897689937,"factual",3368
"White",3.2,37,0.506517919194709,"factual",3369
"White",3.1,37,0.494025153956732,"factual",3370
"White",3.3,37,0.51900255037848,"factual",3371
"White",3.5,36,0.529076179660961,"factual",3372
"White",3.3,37,0.51900255037848,"factual",3373
"White",3.4,40,0.575589792519427,"factual",3374
"White",3,35,0.451901598239967,"factual",3375
"White",3.2,39,0.536233706793661,"factual",3376
"White",3,36,0.46669133224182,"factual",3377
"White",3.6,41,0.614010112548522,"factual",3378
"White",3.1,34,0.449528779096753,"factual",3379
"White",3.2,35,0.476756008247724,"factual",3380
"White",2.9,37,0.469077546457515,"factual",3381
"White",3.4,37,0.531463497489171,"factual",3382
"White",3.4,37,0.531463497489171,"factual",3383
"White",3.6,36,0.541506700654796,"factual",3384
"White",3.2,34.5,0.469333022385686,"factual",3385
"White",3.5,34,0.499329975950928,"factual",3386
"White",2.9,36,0.454276606091636,"factual",3387
"White",3,38,0.496421034960441,"factual",3388
"White",2.4,43,0.495908167764959,"factual",3389
"White",3.5,36,0.529076179660961,"factual",3390
"White",3.4,35,0.501726072988387,"factual",3391
"White",3.1,35,0.464306641098176,"factual",3392
"White",3.6,38,0.570900460029802,"factual",3393
"White",3.1,37,0.494025153956732,"factual",3394
"White",3.1,39,0.52378594830862,"factual",3395
"White",3.3,36,0.504122090748564,"factual",3396
"White",2.8,39,0.486327068952089,"factual",3397
"White",2.7,34.7,0.410771044416621,"factual",3398
"White",2.9,36,0.454276606091636,"factual",3399
"White",2.3,36.5,0.388536303918998,"factual",3400
"White",3.1,34,0.449528779096753,"factual",3401
"White",3.3,36,0.504122090748564,"factual",3402
"Black",2.3,25,0.0857537401458504,"factual",3403
"White",2.9,38,0.483933088504665,"factual",3404
"White",3.4,41,0.590069544154612,"factual",3405
"White",3.2,35,0.476756008247724,"factual",3406
"White",3.3,35,0.489234325063854,"factual",3407
"White",2.7,37.5,0.451647535219007,"factual",3408
"Black",2.5,27,0.104559758521478,"factual",3409
"White",2.5,41.5,0.486070815630072,"factual",3410
"White",2.1,40.5,0.421849901698998,"factual",3411
"White",3.2,36,0.49162954733746,"factual",3412
"White",3.2,37,0.506517919194709,"factual",3413
"White",3.1,44,0.597006153358796,"factual",3414
"White",3.1,40,0.538616382192265,"factual",3415
"White",3.3,37,0.51900255037848,"factual",3416
"White",3.6,37,0.556252804892157,"factual",3417
"White",3.1,35,0.464306641098176,"factual",3418
"White",2.9,39,0.498817080336959,"factual",3419
"White",3,39,0.511308568191986,"factual",3420
"White",3.2,37.5,0.513959421389203,"factual",3421
"White",2.9,46,0.601609279066127,"factual",3422
"White",3.9,34,0.549144470509244,"factual",3423
"White",3.2,35,0.476756008247724,"factual",3424
"White",2.8,38,0.471465175503947,"factual",3425
"White",3.4,37,0.531463497489171,"factual",3426
"White",3.2,33.5,0.454530922151255,"factual",3427
"White",3.2,36,0.49162954733746,"factual",3428
"White",2.7,36,0.429631858185027,"factual",3429
"White",3.1,36,0.479147448702598,"factual",3430
"White",3.4,43,0.618543113362036,"factual",3431
"White",3.1,37,0.494025153956732,"factual",3432
"White",3.3,37,0.51900255037848,"factual",3433
"White",3.2,41,0.56569438907178,"factual",3434
"White",3.4,29.5,0.420513644306766,"factual",3435
"White",3.5,31,0.45478526193557,"factual",3436
"White",3.2,37,0.506517919194709,"factual",3437
"White",2.8,29,0.34292502526479,"factual",3438
"White",3.3,37,0.51900255037848,"factual",3439
"White",3,37.5,0.488977998096455,"factual",3440
"White",3.4,34,0.486839597026567,"factual",3441
"White",3.2,40,0.551008785278917,"factual",3442
"White",3.5,34,0.499329975950928,"factual",3443
"Black",2.4,27,0.0999724790569242,"factual",3444
"White",3.1,39,0.52378594830862,"factual",3445
"White",3.1,34,0.449528779096753,"factual",3446
"White",3.4,34,0.486839597026567,"factual",3447
"White",3.2,33,0.447158254467984,"factual",3448
"White",3.8,34,0.53674387261645,"factual",3449
"White",3.6,34.5,0.519258623663066,"factual",3450
"White",3.6,40,0.599802470061218,"factual",3451
"White",3,36,0.46669133224182,"factual",3452
"White",3.8,35,0.551516291387436,"factual",3453
"White",3.2,36,0.49162954733746,"factual",3454
"White",3.1,29,0.377454834248413,"factual",3455
"White",3.4,31.5,0.449782627874526,"factual",3456
"White",3.2,38,0.521394739772285,"factual",3457
"Black",2.9,26,0.118446937750004,"factual",3458
"White",3,48,0.641358390133824,"factual",3459
"White",3.1,47,0.639150829538991,"factual",3460
"White",3.5,34,0.499329975950928,"factual",3461
"White",3.1,38,0.508913448324849,"factual",3462
"White",3.4,34,0.486839597026567,"factual",3463
"White",3,38,0.496421034960441,"factual",3464
"White",2.9,41,0.528564986390048,"factual",3465
"White",3.5,38,0.558617287556065,"factual",3466
"White",3.1,28,0.363565193674996,"factual",3467
"White",2.9,30.5,0.374964879041521,"factual",3468
"White",3.5,33.5,0.491885926354526,"factual",3469
"White",3.6,40,0.599802470061218,"factual",3470
"White",3,37,0.481539845245668,"factual",3471
"White",3.7,33,0.509426173190971,"factual",3472
"White",3.7,35,0.539126179662923,"factual",3473
"White",3,41,0.540997294526628,"factual",3474
"White",3.6,28,0.423101319219711,"factual",3475
"White",3.1,37,0.494025153956732,"factual",3476
"White",3.4,31,0.442424509883873,"factual",3477
"White",3.1,37,0.494025153956732,"factual",3478
"White",3.9,41,0.648880341643816,"factual",3479
"White",3.5,31.5,0.462178552424985,"factual",3480
"Black",3.1,33,0.183866781575361,"factual",3481
"White",3.4,43,0.618543113362036,"factual",3482
"White",3.5,38,0.558617287556065,"factual",3483
"White",3.4,34.5,0.494281567596132,"factual",3484
"White",2.7,31,0.35866945220851,"factual",3485
"White",2.1,37,0.372002110605802,"factual",3486
"White",3.2,36,0.49162954733746,"factual",3487
