"S","X1","X2","pred"
"White",38,3.1,0.508913448324846
"White",37,2.9,0.469077546457511
"White",31,3.5,0.454785261935566
"Black",23,2.3,0.076864176903904
"White",47,3.4,0.67295956591339
"White",45,2.7,0.562833450805824
"White",35,3.7,0.53912617966292
"White",36,2.9,0.454276606091631
"White",23.7,2.7,0.265823314642117
"White",35,3.5,0.514215666515422
"White",46,2.8,0.589573198759243
"White",37,3,0.481539845245664
"White",33,3.5,0.484445473025509
"White",32,3.6,0.48205206274975
"White",37,2.9,0.469077546457511
"White",35,3.1,0.464306641098171
"White",32.5,3.4,0.464561792248977
"White",39,3.6,0.585424966392922
"White",32.5,3.1,0.42753585723927
"White",36,2.7,0.429631858185022
"White",34,3.6,0.511821191174066
"White",36,3.1,0.479147448702594
"White",43,3.4,0.618543113362035
"White",34,3.1,0.449528779096749
"White",31,3.3,0.43013466921157
"White",39,2.3,0.424439776693178
"White",39,3,0.511308568191982
"White",40,3,0.526176066832882
"White",34,3.3,0.474365633078121
"White",38,3.7,0.583096915395174
"White",39,3.1,0.523785948308617
"White",32,3.7,0.494537984243759
"White",36,3,0.466691332241816
"White",33,3.7,0.509426173190969
"White",28,3.5,0.410952629536832
"White",37,2.9,0.469077546457511
"White",32,3.4,0.457162784227177
"White",35,2.9,0.439556034895512
"White",40,2.7,0.488721676925211
"White",37,2.9,0.469077546457511
"White",35,2.8,0.427284813714256
"White",31,3.9,0.504634948791586
"White",30.3,2.8,0.36057697946082
"White",44,3.5,0.644030453612096
"White",35,2.8,0.427284813714256
"White",45,3.5,0.657564361142636
"White",39.5,2.9,0.506261512371997
"White",39.5,3.5,0.580515375073326
"White",39,3.1,0.523785948308617
"White",31.5,3.6,0.474621414420487
"White",39,2.8,0.486327068952084
"White",38,3.7,0.583096915395174
"White",35,3,0.451901598239963
"White",39,3.1,0.523785948308617
"White",33,3.5,0.484445473025509
"White",35,3.2,0.47675600824772
"White",39,3.2,0.536233706793658
"White",38,3.2,0.521394739772282
"White",34,3.9,0.549144470509242
"White",25,3.7,0.39203752917888
"White",34,3.2,0.461923580989946
"White",37.5,3.1,0.501469626903024
"White",35,3,0.451901598239963
"White",38,3.2,0.521394739772282
"White",36,3.1,0.479147448702594
"White",36,3.2,0.491629547337456
"White",39,3.2,0.536233706793658
"White",36,3.7,0.553885771249104
"White",35,3.2,0.47675600824772
"White",44,3,0.584926953188963
"White",36,3.3,0.50412209074856
"White",44,3,0.584926953188963
"White",35,3.4,0.501726072988384
"White",27,2.6,0.295389607395577
"White",39,3,0.511308568191982
"White",38,3.3,0.53384937592674
"Black",29,2.5,0.116249037456048
"White",38,3.2,0.521394739772282
"White",31.5,3.7,0.487095871509953
"White",39,2.9,0.498817080336955
"White",38,3.1,0.508913448324846
"White",35,3.5,0.514215666515422
"White",32.5,3.5,0.477011908817157
"White",42,3,0.555746341205442
"White",37,3.4,0.531463497489169
"White",42,3.2,0.580265555698616
"White",36.5,2.9,0.461668629471783
"White",36,3.1,0.479147448702594
"White",37,3.2,0.506517919194706
"White",36,3.5,0.529076179660958
"White",36,3.6,0.541506700654794
"White",37,3.5,0.543885328388346
"White",28.7,3.5,0.421080845869016
"White",39,3.2,0.536233706793658
"White",38,3.4,0.546261956004076
"White",33.5,3.5,0.491885926354523
"White",32,3.2,0.432485546585255
"White",41,2.9,0.528564986390045
"White",39,2.9,0.498817080336955
"White",39,3,0.511308568191982
"White",39,2.9,0.498817080336955
"White",42,2.9,0.543376336521823
"White",37,3.5,0.543885328388346
"White",33,3.1,0.434839468348522
"White",37,3.2,0.506517919194706
"White",41,3.1,0.553378775110246
"White",34,3.5,0.499329975950925
"White",33,3.6,0.496933909687496
"White",39,3.1,0.523785948308617
"White",37,3.1,0.494025153956728
"White",35,3.4,0.501726072988384
"White",35,3.3,0.489234325063851
"White",33,3.2,0.44715825446798
"White",39,2.8,0.486327068952084
"Black",11,3,0.0546493893894529
"White",33,3.5,0.484445473025509
"White",36,3.4,0.516609489461501
"White",33,3.3,0.459542259583157
"White",32,3.4,0.457162784227177
"White",40.5,2.9,0.521138755008855
"White",40,2.7,0.488721676925211
"White",33,3.8,0.521906675457961
"White",36,3.3,0.50412209074856
"Black",26,2.5,0.099113392874758
"White",27,2.9,0.327518777315988
"White",33,3.5,0.484445473025509
"White",30,3.2,0.403516669712911
"White",37,3.6,0.556252804892155
"White",35,3.7,0.53912617966292
"White",38,3,0.496421034960437
"White",38,3.2,0.521394739772282
"White",33,3.1,0.434839468348522
"White",39,3.4,0.560979114940052
"White",38,3.3,0.53384937592674
"White",38,3.1,0.508913448324846
"White",41,3.3,0.57792942027829
"White",31,3.3,0.43013466921157
"White",44,2.4,0.510795921423094
"White",35,3.4,0.501726072988384
"White",31,2.8,0.370244020944966
"White",31,3.8,0.492142309639502
"White",38,3.5,0.558617287556062
"White",38.5,2.5,0.44166550017178
"White",39,3.3,0.548636477005684
"White",39,3.5,0.573246772282482
"White",34,2.4,0.365309965983114
"White",39,3.5,0.573246772282482
"White",31,3.3,0.43013466921157
"White",31,3.7,0.47965947575742
"White",33,3.6,0.496933909687496
"White",36,3.4,0.516609489461501
"White",30.5,3.6,0.459797039794005
"White",34,3.1,0.449528779096749
"White",37,3.3,0.519002550378476
"White",37,3.2,0.506517919194706
"White",29.5,3.6,0.445043466023958
"White",38,3,0.496421034960437
"White",37,2.6,0.431982070638352
"White",39,3.2,0.536233706793658
"White",36,3,0.466691332241816
"White",39,2.7,0.473854110881364
"White",37,3.3,0.519002550378476
"White",42,2.6,0.506005102255452
"White",31.5,3,0.400965523085707
"White",41,2.8,0.516097140745151
"White",35,3,0.451901598239963
"White",38,2.9,0.483933088504661
"White",33,2.5,0.363090618485625
"White",35,3.3,0.489234325063851
"White",43,3.1,0.582598099538151
"White",32,3.5,0.469588514387894
"White",36,3,0.466691332241816
"Black",23.5,2.1,0.0720307988513691
"White",42,2.8,0.530952598244437
"Black",25,2.9,0.112367983309221
"White",36,3.2,0.491629547337456
"White",33,3.2,0.44715825446798
"White",37,3.3,0.519002550378476
"White",36,3.2,0.491629547337456
"White",31.5,3.5,0.462178552424981
"White",36,3,0.466691332241816
"White",32.7,3.4,0.467525953686791
"White",36,3.5,0.529076179660958
"White",40,3.4,0.575589792519425
"White",33.5,3.5,0.491885926354523
"White",43,3,0.57039780275568
"White",34,3.5,0.499329975950925
"White",38,3.1,0.508913448324846
"White",40,3.3,0.563338183221106
"White",41,3,0.540997294526625
"White",34,3.4,0.486839597026563
"White",34.5,3.2,0.469333022385682
"White",32,3.2,0.432485546585255
"White",33.5,3.7,0.516865650793249
"White",34,3.2,0.461923580989946
"White",38,3.1,0.508913448324846
"White",28,3.4,0.398911562464983
"White",35,3.4,0.501726072988384
"White",29.5,2.8,0.349666095410796
"White",35,3.3,0.489234325063851
"White",33,3.7,0.509426173190969
"Black",21.5,2.6,0.081274687213158
"White",36,3.1,0.479147448702594
"White",30,2.8,0.356467789327279
"White",37,3.6,0.556252804892155
"White",35,3.1,0.464306641098171
"White",39,2.9,0.498817080336955
"White",32,3.4,0.457162784227177
"White",39,3.3,0.548636477005684
"White",41,3.1,0.553378775110246
"White",39,3.5,0.573246772282482
"Black",22,3,0.100157228514859
"White",36.5,3.2,0.49907352790022
"White",34,3.3,0.474365633078121
"White",35,3.8,0.551516291387434
"White",30,3.1,0.391548653327939
"White",34,3.2,0.461923580989946
"White",41,3.3,0.57792942027829
"White",33,3.8,0.521906675457961
"White",39,3.8,0.609457255737562
"White",33,3.3,0.459542259583157
"White",34,3.2,0.461923580989946
"White",30,2.8,0.356467789327279
"White",38,3.5,0.558617287556062
"White",42,2.8,0.530952598244437
"Black",19,2.4,0.0645253942186465
"White",31,3.2,0.417930330394685
"White",36,3.3,0.50412209074856
"White",36,3.5,0.529076179660958
"White",36,2.9,0.454276606091631
"White",35,3.3,0.489234325063851
"White",32,3.1,0.42026369705321
"White",39,3.1,0.523785948308617
"White",39,3.2,0.536233706793658
"White",35,3.3,0.489234325063851
"Black",30,2.5,0.122508973456647
"White",32,3,0.408138842042532
"White",38,3.1,0.508913448324846
"White",33.5,3.3,0.466946651567225
"White",35.5,3.3,0.496677471449969
"White",38,2.9,0.483933088504661
"White",33,3.1,0.434839468348522
"White",34,3.3,0.474365633078121
"White",35,2.9,0.439556034895512
"White",36,2.9,0.454276606091631
"White",35,3.1,0.464306641098171
"White",31,3.1,0.405825669893295
"Black",26,2.8,0.11332750417785
"Black",22,2.6,0.0835261700764361
"White",42,2.7,0.518490373993493
"White",33,3.3,0.459542259583157
"White",33,3.4,0.471976432195804
"White",37,3,0.481539845245664
"White",32,3.7,0.494537984243759
"White",34,3.3,0.474365633078121
"White",35,3,0.451901598239963
"White",36,3.3,0.50412209074856
"White",34,3.2,0.461923580989946
"White",34,3.5,0.499329975950925
"Black",28,2.3,0.100838178067752
"White",34,3.1,0.449528779096749
"White",34,3.9,0.549144470509242
"Black",20,3.3,0.102967935662445
"White",32,3.4,0.457162784227177
"Black",29,2.6,0.121482365736821
"White",33,3.2,0.44715825446798
"White",31,3.7,0.47965947575742
"Black",21,2.7,0.0827954098036937
"White",35,3.5,0.514215666515422
"White",38,3.1,0.508913448324846
"White",35,3.2,0.47675600824772
"Black",23,2.8,0.0965754463450039
"White",41,2.9,0.528564986390045
"White",33.5,3.2,0.454530922151251
"White",35,2.9,0.439556034895512
"Black",22.5,2.7,0.0898374900659552
"Black",25,3.3,0.13390273860121
"White",36.3,3.5,0.533525501198011
"White",38,3,0.496421034960437
"White",35,3,0.451901598239963
"White",37,3,0.481539845245664
"White",34,2.9,0.424941038404069
"White",36,3,0.466691332241816
"White",45,3.3,0.634718098238496
"White",35,3,0.451901598239963
"White",38,3.4,0.546261956004076
"White",39,3.2,0.536233706793658
"White",35,3.4,0.501726072988384
"White",38,2.9,0.483933088504661
"White",45,4,0.711427528705838
"White",45,2.6,0.550501172939201
"White",36,3,0.466691332241816
"White",33,3.3,0.459542259583157
"White",35,3.3,0.489234325063851
"White",40,3,0.526176066832882
"White",35,3,0.451901598239963
"White",32.5,3.7,0.50198251816562
"White",34,3.2,0.461923580989946
"White",34,3.9,0.549144470509242
"White",38,3,0.496421034960437
"White",34,3.6,0.511821191174066
"White",37,3.1,0.494025153956728
"White",36,3.4,0.516609489461501
"White",39,3,0.511308568191982
"White",36,3.2,0.491629547337456
"White",35.5,3.6,0.534104640415426
"White",42,3.1,0.568047629677832
"White",34,2.7,0.400719160244076
"White",37,3.1,0.494025153956728
"White",42,2.7,0.518490373993493
"White",39,2.9,0.498817080336955
"White",33,3.6,0.496933909687496
"White",33,3.4,0.471976432195804
"White",35,3.3,0.489234325063851
"White",38,3.2,0.521394739772282
"White",38,3,0.496421034960437
"White",36,2.7,0.429631858185022
"White",37,3.1,0.494025153956728
"White",34,3.5,0.499329975950925
"White",42,2.9,0.543376336521823
"White",34.5,3.2,0.469333022385682
"White",32,3.2,0.432485546585255
"White",36,3.7,0.553885771249104
"White",40,2.9,0.513703168924267
"White",35,3.1,0.464306641098171
"White",36,3.4,0.516609489461501
"White",35,3,0.451901598239963
"White",32,3.5,0.469588514387894
"White",36,3.7,0.553885771249104
"White",37,3.7,0.568550956809037
"White",36,2.9,0.454276606091631
"Black",29,3,0.144479532472012
"Black",25,2.6,0.0982608830468129
"Black",34,2.7,0.163734117426525
"White",33,3,0.422600632850941
"White",39,2.9,0.498817080336955
"White",34,2.7,0.400719160244076
"Black",23,2.5,0.0842627875759307
"Black",28,2,0.08803501099013
"White",35,3.6,0.526687530884988
"White",36,3.2,0.491629547337456
"White",40,2.4,0.451393497399693
"White",33,3.2,0.44715825446798
"Black",25,2.7,0.102778593768312
"Black",21.5,2.6,0.081274687213158
"Black",22,3.3,0.114502012364925
"Black",25,2.9,0.112367983309221
"White",36,2.8,0.44191847330579
"White",34,3.6,0.511821191174066
"Black",21,3.2,0.103856580305316
"White",33,3.1,0.434839468348522
"White",37,2.7,0.444283543393923
"Black",29,2.1,0.0972346754530959
"Black",31,2.7,0.140713437150446
"Black",27,3.2,0.142126274228409
"Black",20,3.1,0.0940956998785613
"White",44,3.1,0.597006153358794
"White",31.5,3.3,0.437448751002254
"White",33,3.5,0.484445473025509
"White",34,3,0.437196332095977
"White",34,2.9,0.424941038404069
"White",35,3,0.451901598239963
"Black",26,3.7,0.166945630895808
"White",34,3.5,0.499329975950925
"White",39,2.6,0.46141369800228
"White",36,3.2,0.491629547337456
"White",34.5,3.8,0.544139790019911
"White",33,3.5,0.484445473025509
"White",41,2.7,0.503609224031148
"White",34,3.2,0.461923580989946
"White",33,3,0.422600632850941
"Black",28,3.3,0.156011489000481
"White",37,2.8,0.456653696449251
"Black",28,3,0.137272573915858
"Black",22,2.7,0.0874321128816297
"Black",25.5,2.9,0.115372649429355
"White",31.5,3.2,0.425191727221944
"White",38,2.5,0.434335349331522
"White",31.5,3.7,0.487095871509953
"White",31,2.7,0.358669452208504
"White",37,3.4,0.531463497489169
"White",42,3.1,0.568047629677832
"White",36,3.6,0.541506700654794
"White",40,2.6,0.476244243851213
"White",39,3.3,0.548636477005684
"White",36,3.3,0.50412209074856
"White",29.7,3.1,0.38730029286757
"White",33,3.5,0.484445473025509
"White",24.7,3,0.30864989768993
"White",33,3.1,0.434839468348522
"White",36,2.8,0.44191847330579
"White",33.7,3.1,0.445111537569581
"White",35,3,0.451901598239963
"White",35,3.6,0.526687530884988
"White",34,2.9,0.424941038404069
"White",32,3.4,0.457162784227177
"White",40,2.8,0.50121318004446
"White",40,3.6,0.599802470061217
"White",30,3.5,0.440061499391552
"White",33,2.4,0.351614819142475
"White",37,2.8,0.456653696449251
"White",33,3.5,0.484445473025509
"Black",30,2.9,0.145668257677052
"White",34,3,0.437196332095977
"White",35,3.4,0.501726072988384
"White",39,2.9,0.498817080336955
"White",32,3.6,0.48205206274975
"White",34,3.1,0.449528779096749
"Black",26,2.6,0.103665793175738
"White",35,3,0.451901598239963
"White",35,3.5,0.514215666515422
"White",38,2.8,0.471465175503942
"White",36,3.1,0.479147448702594
"White",33,3.5,0.484445473025509
"Black",27,2.6,0.109331957800273
"Black",31,3.1,0.166660501424023
"White",36,3.1,0.479147448702594
"White",36.5,3.3,0.511564882723698
"White",36,3.2,0.491629547337456
"White",34,3.5,0.499329975950925
"Black",27,2.5,0.104559758521477
"White",34,3.3,0.474365633078121
"White",33,3.2,0.44715825446798
"White",40,3.2,0.551008785278914
"White",33.7,3.3,0.469912675187925
"White",38,2.8,0.471465175503942
"White",39,2.9,0.498817080336955
"White",37,3,0.481539845245664
"White",37,3,0.481539845245664
"White",38,3,0.496421034960437
"White",34,3.2,0.461923580989946
"Black",22.7,3.2,0.113664865002718
"White",33.5,3.2,0.454530922151251
"White",33,3.2,0.44715825446798
"White",30.5,3.6,0.459797039794005
"Black",25,2.6,0.0982608830468129
"White",34,3.1,0.449528779096749
"White",38,3.6,0.5709004600298
"White",35,3.3,0.489234325063851
"Black",25.5,3.1,0.125972103350178
"White",36,3.3,0.50412209074856
"White",35.5,3,0.459287500518871
"White",36,3,0.466691332241816
"White",37,2.7,0.444283543393923
"White",37,2.8,0.456653696449251
"White",41,2.9,0.528564986390045
"White",38,2.9,0.483933088504661
"White",36,3,0.466691332241816
"White",37,2.8,0.456653696449251
"White",37,3.3,0.519002550378476
"White",38,3.1,0.508913448324846
"White",31.5,3.2,0.425191727221944
"White",37,3.3,0.519002550378476
"White",35,3.1,0.464306641098171
"White",31.5,3.7,0.487095871509953
"White",38,3,0.496421034960437
"White",35,3.7,0.53912617966292
"White",33,2.9,0.410456090948383
"White",33,3.4,0.471976432195804
"White",34,3.6,0.511821191174066
"White",40,2.8,0.50121318004446
"White",36,3.1,0.479147448702594
"White",40,3.1,0.538616382192262
"White",37,2.8,0.456653696449251
"White",39,2.9,0.498817080336955
"White",36,2.8,0.44191847330579
"White",40,2.9,0.513703168924267
"White",37,3.3,0.519002550378476
"White",36,3.5,0.529076179660958
"White",39,3.2,0.536233706793658
"White",34,3.7,0.52429765984741
"White",40,3.2,0.551008785278914
"White",36,3.6,0.541506700654794
"White",42,3.2,0.580265555698616
"White",39,2.8,0.486327068952084
"White",36,2.8,0.44191847330579
"White",38,3.3,0.53384937592674
"White",45,2.7,0.562833450805824
"White",33,3.4,0.471976432195804
"White",40,2.9,0.513703168924267
"White",35,3,0.451901598239963
"White",40,2.4,0.451393497399693
"White",42,3,0.555746341205442
"White",36,3.6,0.541506700654794
"White",35,3,0.451901598239963
"White",43,3.1,0.582598099538151
"White",42,2.8,0.530952598244437
"White",40,3,0.526176066832882
"White",41,3.7,0.625784423842076
"White",41,3.2,0.565694389071778
"White",39,3.4,0.560979114940052
"White",38,3.4,0.546261956004076
"White",36,3.6,0.541506700654794
"White",41,3.5,0.602100892305626
"White",44,2.6,0.53572346511717
"White",38,2.8,0.471465175503942
"White",41,2.9,0.528564986390045
"White",39,3.2,0.536233706793658
"White",42,2.8,0.530952598244437
"White",32.5,3.7,0.50198251816562
"White",39,3.2,0.536233706793658
"White",39,3.4,0.560979114940052
"White",41,3.1,0.553378775110246
"White",41,4,0.660179656765122
"White",39,3.1,0.523785948308617
"White",47,2.9,0.615793865074377
"White",43.5,2.4,0.503352787756776
"White",40,3.3,0.563338183221106
"White",35.5,2.9,0.44690468380071
"White",34,3.1,0.449528779096749
"White",39,2.5,0.44902116052181
"White",43,3.1,0.582598099538151
"White",40,3.6,0.599802470061217
"Black",36,2.2,0.146608215064444
"White",39,3.7,0.59749964653572
"White",41,2.7,0.503609224031148
"White",42,2.9,0.543376336521823
"White",44,2.8,0.560473783216979
"White",32,3,0.408138842042532
"White",39,3.2,0.536233706793658
"White",40,3.4,0.575589792519425
"White",42,3,0.555746341205442
"White",47,3.2,0.650594650029048
"White",43,3.6,0.641830155308001
"White",39,3.5,0.573246772282482
"White",39,3.4,0.560979114940052
"White",32,3.7,0.494537984243759
"White",40,3.3,0.563338183221106
"White",42,3.1,0.568047629677832
"White",44,2.7,0.548128382114734
"White",36.5,3.1,0.486583329462426
"White",41,2.9,0.528564986390045
"White",39,2.8,0.486327068952084
"White",41,3.1,0.553378775110246
"White",31,3.2,0.417930330394685
"White",36,3.5,0.529076179660958
"White",34,3.6,0.511821191174066
"White",38,3.3,0.53384937592674
"White",34,2.7,0.400719160244076
"White",34,2.8,0.412777320687569
"White",29.5,3.2,0.396370183508237
"White",30.7,2.6,0.343218327798171
"White",31,3.6,0.467201988206911
"White",30.5,3.6,0.459797039794005
"White",36.5,3.1,0.486583329462426
"White",34,3.2,0.461923580989946
"White",30.7,2.9,0.377760690981394
"White",28,3.4,0.398911562464983
"White",33,2.9,0.410456090948383
"White",33,2.8,0.398419732151987
"White",30.7,2.8,0.366087737497729
"White",35,3,0.451901598239963
"White",33,3.2,0.44715825446798
"White",32.7,2.4,0.347552249118197
"White",37,2.8,0.456653696449251
"White",32.5,2.9,0.403269794616382
"White",33.5,2.9,0.417680811882752
"White",30.5,3.5,0.447411852626226
"White",32.5,2,0.301193204028203
"White",35,3,0.451901598239963
"White",39,3,0.511308568191982
"White",31.5,3.2,0.425191727221944
"White",32,2.7,0.372481521613674
"White",33.5,2.5,0.370004874998884
"White",30.5,3.5,0.447411852626226
"White",38,3,0.496421034960437
"White",36,2.8,0.44191847330579
"White",36,3,0.466691332241816
"White",39,2.5,0.44902116052181
"White",33,3.1,0.434839468348522
"White",38,2.2,0.397928106792094
"Black",36,1.8,0.123321061760645
"White",30.5,3.3,0.422850956223394
"White",37,2.2,0.38374948548812
"White",34,2.7,0.400719160244076
"White",33,2.6,0.374724498236327
"White",26.5,3.2,0.354506874993001
"White",29.5,3.1,0.384477503155126
"White",30.5,3.3,0.422850956223394
"White",34,2.9,0.424941038404069
"White",30.5,3.1,0.39866562174603
"White",41,2.7,0.503609224031148
"White",32,3.5,0.469588514387894
"White",35,2.8,0.427284813714256
"White",37,3,0.481539845245664
"White",34,2.7,0.400719160244076
"White",36,2.8,0.44191847330579
"White",33,2.7,0.386504932267851
"White",33.5,2.7,0.393589526880138
"White",33,3,0.422600632850941
"White",28.5,3,0.358905445552958
"White",33.5,2.8,0.405578342671547
"White",37,3.1,0.494025153956728
"White",34,2.7,0.400719160244076
"White",30.5,2.5,0.329406591106801
"White",40,2.8,0.50121318004446
"White",36,2.8,0.44191847330579
"White",33,3.1,0.434839468348522
"White",31,3.1,0.405825669893295
"White",32.5,2.7,0.379468061502896
"White",36,3,0.466691332241816
"White",35,3.8,0.551516291387434
"White",31.5,3.3,0.437448751002254
"White",31,3.1,0.405825669893295
"White",29,3.1,0.377454834248407
"White",36.5,3.1,0.486583329462426
"White",36.5,2.7,0.436943945711112
"White",43,2.6,0.520882759143627
"White",32.5,2.5,0.356232508187249
"White",29.3,3,0.369940631866161
"White",38,2.9,0.483933088504661
"White",33,3.5,0.484445473025509
"White",30,3.1,0.391548653327939
"White",40,2.8,0.50121318004446
"White",34,2.6,0.388780035840972
"White",27,3,0.3386188581385
"White",33,3,0.422600632850941
"White",37,2.8,0.456653696449251
"White",31,2.6,0.347257201163272
"White",33,2.7,0.386504932267851
"White",34,2.9,0.424941038404069
"White",40,2.8,0.50121318004446
"White",30.5,3.1,0.39866562174603
"White",30,2.9,0.368012078591426
"White",32.5,3.1,0.42753585723927
"White",34,3.1,0.449528779096749
"White",37,2.3,0.395634121155697
"White",33,2.8,0.398419732151987
"White",35.3,2.6,0.407329137311167
"White",36,3.3,0.50412209074856
"White",28.5,3.4,0.406073044905027
"White",30.5,3.3,0.422850956223394
"White",31,3.7,0.47965947575742
"White",32,3,0.408138842042532
"White",30,3,0.379709637366072
"White",38,2.5,0.434335349331522
"White",31,2.6,0.347257201163272
"White",35.5,2.7,0.422350349224614
"White",40,2.5,0.463796394979392
"White",31,3.2,0.417930330394685
"White",35,3,0.451901598239963
"White",30.5,3,0.386748195880783
"White",34,3,0.437196332095977
"White",33,3.1,0.434839468348522
"White",33.5,3.5,0.491885926354523
"White",33,3.2,0.44715825446798
"White",36,2.4,0.393344720182224
"White",39,3.4,0.560979114940052
"White",35,3.3,0.489234325063851
"White",39,2.6,0.46141369800228
"White",34.5,3,0.444536822158419
"White",35,2.7,0.415102434640667
"White",28,3.6,0.423101319219707
"White",30,3.5,0.440061499391552
"White",34,3.3,0.474365633078121
"White",33,2.9,0.410456090948383
"White",33,3.3,0.459542259583157
"White",30,3.5,0.440061499391552
"White",36,2.9,0.454276606091631
"White",33,2.9,0.410456090948383
"White",35,3.3,0.489234325063851
"White",38.5,2.5,0.44166550017178
"White",38,2.8,0.471465175503942
"White",34,3.2,0.461923580989946
"White",34,3.1,0.449528779096749
"White",34,3,0.437196332095977
"White",34,3.6,0.511821191174066
"White",39,3.2,0.536233706793658
"White",39,3.4,0.560979114940052
"White",35,3.7,0.53912617966292
"White",37,3.3,0.519002550378476
"White",33,3.5,0.484445473025509
"White",32,2.9,0.396124777060451
"White",34,3.3,0.474365633078121
"White",34,3.1,0.449528779096749
"White",36,3.3,0.50412209074856
"White",31,3.7,0.47965947575742
"White",32,3.3,0.444790129744555
"White",35.5,3.2,0.484189276610016
"Black",31,2.7,0.140713437150446
"White",35,2.8,0.427284813714256
"White",33,2.6,0.374724498236327
"White",37,2.9,0.469077546457511
"White",36,3.5,0.529076179660958
"White",29,3,0.365785775996291
"White",40,2.8,0.50121318004446
"White",32,2.9,0.396124777060451
"White",34,2.9,0.424941038404069
"White",47,3.9,0.725412365243378
"Black",28,2.7,0.120463179835362
"White",40,3,0.526176066832882
"White",37,3.3,0.519002550378476
"White",38,2.9,0.483933088504661
"White",37,2.9,0.469077546457511
"White",30,3.3,0.415600631628487
"White",35,3.4,0.501726072988384
"White",33.5,3.6,0.504378520921815
"White",34,3.1,0.449528779096749
"White",37,3.5,0.543885328388346
"White",38,2.6,0.446651140753337
"White",44,2.9,0.572744806569624
"White",37,2.9,0.469077546457511
"White",30,3.4,0.427786938088864
"White",37,3,0.481539845245664
"White",37,3.4,0.531463497489169
"White",36,3.7,0.553885771249104
"White",36,3.4,0.516609489461501
"White",32,3.2,0.432485546585255
"White",36,2.8,0.44191847330579
"White",34,3.2,0.461923580989946
"White",32,3,0.408138842042532
"White",26,3.4,0.370722503748341
"White",33,3.4,0.471976432195804
"White",39,2.7,0.473854110881364
"White",39,2.5,0.44902116052181
"White",37,3.1,0.494025153956728
"White",32,3,0.408138842042532
"White",31,3,0.393834387027785
"White",39,2.1,0.400226585199867
"White",40,2.9,0.513703168924267
"White",42,2.8,0.530952598244437
"White",37,3.4,0.531463497489169
"White",43,2.6,0.520882759143627
"White",29.5,3.8,0.469844022331231
"White",33,3.8,0.521906675457961
"White",29,3.3,0.401211935987957
"White",25.5,3.1,0.329859941443837
"White",34,3.1,0.449528779096749
"White",32,3.8,0.507030722419272
"White",31,3.2,0.417930330394685
"White",35,3.3,0.489234325063851
"White",36,2.9,0.454276606091631
"White",32,2.8,0.38423477292151
"White",42,3.7,0.639623866914811
"White",32,3.6,0.48205206274975
"White",37,3.5,0.543885328388346
"White",34,3,0.437196332095977
"White",34,3.5,0.499329975950925
"Black",29,2.7,0.126917454934496
"White",37,2.9,0.469077546457511
"White",40,2.8,0.50121318004446
"White",38,3.3,0.53384937592674
"White",32,3,0.408138842042532
"White",38,3.7,0.583096915395174
"White",34,3.4,0.486839597026563
"White",38,2.5,0.434335349331522
"White",39,2.9,0.498817080336955
"White",37,2.7,0.444283543393923
"Black",21,2.6,0.0790786573577681
"White",29.5,2.9,0.361113715761642
"White",36,3.6,0.541506700654794
"White",39,3.6,0.585424966392922
"White",32,3,0.408138842042532
"White",38,2.9,0.483933088504661
"White",40,2.8,0.50121318004446
"White",33.5,3,0.429883245615854
"White",32,3.4,0.457162784227177
"White",33,3.5,0.484445473025509
"White",33,3,0.422600632850941
"White",32,3.3,0.444790129744555
"White",36,3.4,0.516609489461501
"White",38,2.5,0.434335349331522
"White",35,3.3,0.489234325063851
"White",39,2.9,0.498817080336955
"White",25,3,0.312475519021379
"White",42,3.9,0.662326536276027
"White",33,4,0.546770414239851
"White",34,3.1,0.449528779096749
"White",34,3.2,0.461923580989946
"White",34,3.4,0.486839597026563
"White",32,3.9,0.519514686830191
"White",33,3.6,0.496933909687496
"White",35,3.2,0.47675600824772
"White",39,3,0.511308568191982
"White",40,3.8,0.623537269623616
"White",38,3,0.496421034960437
"White",32,3.5,0.469588514387894
"White",38,3.8,0.595192515145035
"White",30.5,3.4,0.435091578470693
"White",30.7,3.6,0.462757074454459
"White",40,3.4,0.575589792519425
"White",40,3.9,0.635193629829903
"White",41,2.9,0.528564986390045
"White",36,3.1,0.479147448702594
"White",38,3,0.496421034960437
"White",43,3.4,0.618543113362035
"White",41,3.4,0.59006954415461
"White",38,3.1,0.508913448324846
"White",33,3.3,0.459542259583157
"White",34,3.8,0.536743872616448
"White",33,3.4,0.471976432195804
"White",34,3.6,0.511821191174066
"White",39,3.5,0.573246772282482
"White",39,2.7,0.473854110881364
"White",44,2.9,0.572744806569624
"White",32,3.7,0.494537984243759
"White",33,3.6,0.496933909687496
"White",34,3.6,0.511821191174066
"White",34,3.5,0.499329975950925
"Black",30.3,3.3,0.174909321536175
"White",36,3.2,0.491629547337456
"White",30,3.3,0.415600631628487
"White",33,3.4,0.471976432195804
"White",33,3.5,0.484445473025509
"White",32,3.4,0.457162784227177
"White",33,3.2,0.44715825446798
"White",37,3.6,0.556252804892155
"White",33,3.6,0.496933909687496
"White",35,3.4,0.501726072988384
"White",38,2.8,0.471465175503942
"White",34,3.2,0.461923580989946
"White",36,4,0.590565706148822
"White",37,3.5,0.543885328388346
"White",39,3.8,0.609457255737562
"White",37,3.1,0.494025153956728
"White",32,3.4,0.457162784227177
"White",36,3.1,0.479147448702594
"White",35,3.2,0.47675600824772
