"S","X1","X2","pred"
"White",35,3.9,0.554461383831086
"White",34,3.3,0.451041859351663
"White",37,3.3,0.505587064529104
"White",39,3.6,0.584030785997991
"White",40,3.6,0.601634339149324
"White",42,3.1,0.567818250843756
"White",36,3.5,0.515867548210121
"White",35,3.9,0.554461383831086
"White",40,3.6,0.601634339149324
"White",47,3.1,0.654219910417023
"White",36,3.8,0.558385095808167
"White",43,4,0.7025038410717
"White",36,3.4,0.501612947461834
"White",36.5,3.5,0.524969225260071
"White",40,3,0.517503174174709
"White",42,3.3,0.595568629705517
"White",35,2.9,0.412974171221166
"White",42,3.5,0.622721083574673
"White",39,3.2,0.527767311720648
"White",43,3.1,0.585621106632315
"White",39,3.8,0.611452499817231
"White",34,4,0.550530871864305
"Black",27,2.5,0.238061067073243
"White",35,3.5,0.497638626587933
"Black",36,2.9,0.430761068030135
"White",40,3,0.517503174174709
"White",31.5,3.5,0.434202473518272
"White",36,3.5,0.515867548210121
"White",35,3.6,0.51189628868837
"White",33,3.5,0.461247944523675
"White",37.5,3.1,0.486188096080957
"White",38,3.1,0.495301854185186
"White",43,2.7,0.52939940990734
"White",37,2.3,0.366317448263805
"White",39,3.2,0.527767311720648
"White",36,3.5,0.515867548210121
"Black",32,3,0.374383872871307
"White",35,3.9,0.554461383831086
"White",33,3.2,0.419107364550537
"White",38,3.9,0.607669003663034
"White",39,3.2,0.527767311720648
"White",32,4,0.514231582232407
"White",39,3.5,0.57011068158594
"White",34,3.7,0.507923526826718
"White",46,2.7,0.583350939925011
"White",37,3.2,0.491328241523791
"White",39,3,0.499276060442296
"White",40,3.1,0.531727566924006
"White",39,3.8,0.611452499817231
"White",35,3.5,0.497638626587933
"White",43,3.5,0.639697407636371
"White",34.5,3.3,0.46008672912195
"White",31,3.3,0.397648365798664
"White",40,2.9,0.503250358174741
"White",41,4,0.671146570681207
"White",40,3.4,0.574002462289628
"White",34,3.9,0.536379639034691
"White",39,3.4,0.556078824999321
"White",34,3.5,0.479415980298589
"White",45,2.6,0.551459123145134
"White",40,4,0.654852537737787
"White",34,3.6,0.493664604085706
"White",35,4,0.568504694545038
"White",35,3.9,0.554461383831086
"White",42,2.9,0.539635605580718
"White",35,2.4,0.34595164557548
"White",33,3,0.391617494352568
"White",34,2.8,0.381860088152538
"White",37,2.8,0.434663412755744
"White",30,3.1,0.353820009609953
"White",36,3.4,0.501612947461834
"White",37,2.4,0.379656109412589
"White",35,2.8,0.399218248708077
"White",29.5,3.1,0.345527283567048
"White",43,2,0.430075171717204
"White",31.5,3,0.365882079585966
"White",36,2.9,0.430761068030135
"White",35,2.9,0.412974171221166
"White",33,3.9,0.518201724599021
"White",30,3.2,0.366967134050045
"White",35,2.8,0.399218248708077
"White",34,2.7,0.368489989690656
"White",37,3,0.462875966847558
"White",37,2.5,0.393179109219932
"White",33,2.5,0.326135365372371
"White",33,2.9,0.378114737498291
"White",42,2.3,0.454287397777173
"White",33,2.9,0.378114737498291
"White",35,2.7,0.385619533376741
"White",24.5,3.8,0.353391210828515
"White",42,3,0.553770135041589
"White",27,3.3,0.330257295706889
"White",34,2.4,0.329638758593712
"Black",27,2.8,0.270473792483534
"White",32.3,2.8,0.353051312149472
"White",42,2.7,0.511197219606734
"White",35,2.8,0.399218248708077
"White",34,2.5,0.342363423519533
"White",35,2.7,0.385619533376741
"White",40,2.6,0.460552779601484
"White",35,2.1,0.308316554038451
"White",35,2.8,0.399218248708077
"White",35,2.5,0.358968818708686
"White",30,2.8,0.315742164466573
"White",43,2.4,0.4866567545465
"White",35,3,0.426867304435434
"White",36,3.6,0.530096376158335
"White",35,2.9,0.412974171221166
"Black",37,2.3,0.366317448263805
"White",38,3,0.481050870612873
"White",37,3.3,0.505587064529104
"White",39,3.5,0.57011068158594
"White",32,3.2,0.40146229659421
"White",33,3.1,0.405288194860657
"White",25.5,3.1,0.282821948166821
"White",39,3.6,0.584030785997991
"White",39,3.1,0.513532679299191
"White",34,2.9,0.395411552845125
"Black",28.5,2.1,0.217194265613873
"White",34,3.5,0.479415980298589
"White",29,3.5,0.390058095035717
"White",33,2.9,0.378114737498291
"White",39,2.7,0.456605731565136
"White",37,2.8,0.434663412755744
"White",34,2.6,0.355318930232775
"White",32.5,2.9,0.369578270596003
"White",34,3.1,0.422982584055503
"White",33,2.8,0.36479838457506
"White",34,3,0.409125631331092
"White",33,2.7,0.35168579272349
"White",34,3.1,0.422982584055503
"White",28,3.4,0.35961286758149
"White",40,2.2,0.404614028625573
"White",38,2.9,0.466830651874873
"White",37,2.5,0.393179109219932
"White",31,3.5,0.42526565736471
"White",35,2.8,0.399218248708077
"White",33,2.8,0.36479838457506
"White",33,2.8,0.36479838457506
"White",33,3.1,0.405288194860657
"White",35,3,0.426867304435434
"White",37,2.5,0.393179109219932
"White",31,3.1,0.370667879060331
"White",35,2.9,0.412974171221166
"White",41,2.3,0.436273586707386
"White",32.3,2.7,0.340134863817902
"White",28,2.8,0.285104008963198
"White",35,2.7,0.385619533376741
"White",32,2.4,0.298239880814338
"White",31,3.1,0.370667879060331
"White",34,2.6,0.355318930232775
"White",30.5,3,0.349131061202249
"White",37,2.2,0.353180613684923
"White",37,2.7,0.420702795644606
"White",31,2.8,0.331707637111644
"White",37,2.5,0.393179109219932
"White",32.5,2.6,0.330672379197797
"White",30,3.3,0.380315254015552
"White",30,2.7,0.303550234015476
"White",27,2.8,0.270473792483534
"White",30,2.6,0.291628435175492
"White",34,3.1,0.422982584055503
"White",26.5,2.9,0.274551959079524
"White",39,2.6,0.442491976419979
"White",44,1.5,0.378997408520522
"White",37,2.8,0.434663412755744
"White",42,1.7,0.37154355212487
"White",33,2.7,0.35168579272349
"White",33.5,3.2,0.428011142647881
"White",33,3,0.391617494352568
"White",32.7,2.4,0.309034377080453
"White",35,3,0.426867304435434
"White",27,3.5,0.355960066942099
"White",35,2.7,0.385619533376741
"Black",24,2.4,0.191670794710823
"White",27.5,3,0.30118272795993
"White",29.5,2.9,0.320203296697017
"White",39,2.8,0.470789509669771
"White",34,3.1,0.422982584055503
"White",32,2.8,0.348069747027223
"White",35.5,3.3,0.478249628362747
"White",40,2.5,0.446417250998639
"White",34,2.6,0.355318930232775
"White",34,3.2,0.436961789279442
"White",29.5,3.6,0.41251944925655
"White",41,2.5,0.464504781085117
"Black",28,3.2,0.33378303504725
"White",33,3.2,0.419107364550537
"White",24,3.1,0.261166932869935
"White",30,3.2,0.366967134050045
"White",37,2.7,0.420702795644606
"White",31,2.4,0.283202622687968
"White",35,3.2,0.454981081922348
"White",37,2.3,0.366317448263805
"White",31,2.6,0.306921516019613
"White",37,3,0.462875966847558
"White",36,3.7,0.544276448099122
"White",30,3.8,0.449420633336175
"White",35,3.1,0.440876801003514
"White",39,2.5,0.428470486629253
"White",36,2.7,0.403037161800584
"White",34,2.1,0.292983346392254
"White",30.3,3.4,0.399082491708198
"White",19.5,2.9,0.185094076117777
"White",33,2.6,0.338793140356728
"White",34,3,0.409125631331092
"White",31.5,2.6,0.314733268068821
"White",37,2.5,0.393179109219932
"White",40,3.4,0.574002462289628
"White",36,2.7,0.403037161800584
"White",33,2.7,0.35168579272349
"White",31.3,3.3,0.40290097706206
"White",42,2.1,0.426182966249965
"White",34,2.9,0.395411552845125
"White",32,2.6,0.322651285061652
"White",28,3.5,0.372851040646554
"White",33,3.8,0.503949764015787
"Black",25,2.5,0.212618510472316
"White",37,3.5,0.534054343410415
"White",40,2.7,0.474752045846114
"White",24.5,3.1,0.26826489287293
"White",40,2.1,0.390951119376579
"White",35,3.1,0.440876801003514
"White",31,3,0.357463038361475
"White",31,3.3,0.397648365798664
"White",34,3,0.409125631331092
"Black",23,2.3,0.172335189731536
"White",37,1.7,0.291050805592856
"White",36,2.6,0.389392675186823
"White",33,3.4,0.447108763724233
"White",33,3,0.391617494352568
"White",37,2.9,0.448728446977781
"White",38,2.6,0.42458198470406
"White",32,2.8,0.348069747027223
"White",30,2.9,0.328193020698617
"White",36,2.5,0.375919229473032
"White",38,2.8,0.452664125441742
"White",32,4,0.514231582232407
"White",35,2.8,0.399218248708077
"White",37,2.9,0.448728446977781
"White",37,3.2,0.491328241523791
"White",42,3.5,0.622721083574673
"White",24,2.9,0.239760753802937
"White",37,2.6,0.406867866183624
"White",34,2.9,0.395411552845125
"White",27,3.3,0.330257295706889
"White",34,2.9,0.395411552845125
"White",33,3.1,0.405288194860657
"White",32,3,0.374383872871307
"White",24.3,3.1,0.265411097774599
"White",37,2.8,0.434663412755744
"White",32,3.2,0.40146229659421
"White",33,2.9,0.378114737498291
"White",31,3.5,0.42526565736471
"White",27.7,3.3,0.341646458973525
"White",38,2.9,0.466830651874873
"White",33,3.2,0.419107364550537
"White",35,3.1,0.440876801003514
"White",32,3.2,0.40146229659421
"White",38,2.7,0.438573872316356
"White",37.5,2.8,0.443645273845695
"White",27.5,2.6,0.255435234588742
"White",40,2.5,0.446417250998639
"White",35,3.1,0.440876801003514
"White",42,2.8,0.525437037928106
"White",33,3.3,0.433054616331205
"Black",21,3.2,0.231175823472649
"White",31.5,3.2,0.39273160136259
"Black",21,2.8,0.193123218601974
"White",33,3.3,0.433054616331205
"White",30,3.2,0.366967134050045
"White",30.5,3.2,0.37547921091793
"Black",25.5,2.4,0.209195013181153
"White",31.5,3.1,0.379214374633445
"White",35,2.8,0.399218248708077
"Black",32,3,0.374383872871307
"White",32,3,0.374383872871307
"White",32,2.6,0.322651285061652
"White",27.5,3.5,0.364363783206462
"White",32,2.7,0.335241109633941
"White",29,2.5,0.26552147538928
"White",26.5,3.4,0.33482316001068
"White",37,2.3,0.366317448263805
"White",36,2.6,0.389392675186823
"White",31,3.1,0.370667879060331
"White",38,2.8,0.452664125441742
"White",33,2.7,0.35168579272349
"White",38,2.3,0.383407314896724
"White",27,3.4,0.342993620689714
"White",38,2.8,0.452664125441742
"White",39,2.5,0.428470486629253
"White",34,3.1,0.422982584055503
"White",37,3,0.462875966847558
"White",33.5,2.7,0.360045012036266
"White",35.5,1.9,0.29201613670975
"White",34,3,0.409125631331092
"White",32,2.5,0.310313557209935
"White",34,2.9,0.395411552845125
"White",31,2.6,0.306921516019613
"White",35,3.3,0.469157965387345
"White",34,2.9,0.395411552845125
"White",34,3.2,0.436961789279442
"White",23,3.3,0.269183344776312
"White",38,2.1,0.356820694392137
"White",33,3.1,0.405288194860657
"White",24.3,2.7,0.223360383383471
"White",28,2.2,0.22071213514411
"White",33,3.6,0.475449753427595
"White",39,2.6,0.442491976419979
"White",34,3.4,0.465200767024581
"White",36,3.6,0.530096376158335
"Black",24,2.4,0.191670794710823
"White",35,2.8,0.399218248708077
"White",37,2.4,0.379656109412589
"White",34,2.5,0.342363423519533
"White",36,2.4,0.362635109902219
"White",37,2.6,0.406867866183624
"White",35,3.3,0.469157965387345
"White",32.5,3.4,0.438111999862509
"White",33,3.3,0.433054616331205
"White",24,3.1,0.261166932869935
"White",35,3.4,0.483384803716504
"White",34,3.1,0.422982584055503
"White",35,3,0.426867304435434
"White",26.5,3.4,0.33482316001068
"White",30,3.2,0.366967134050045
"White",34,2.3,0.317158948100738
"White",30,3.5,0.407543217217282
"White",34,2.7,0.368489989690656
"White",31.5,3,0.365882079585966
"White",37,3.7,0.562301530950508
"White",32,3.1,0.387836487403619
"White",37,2.9,0.448728446977781
"White",34.5,2.5,0.350620896038711
"White",35,3.3,0.469157965387345
"White",32,2.5,0.310313557209935
"White",31,3.2,0.384068940040252
"White",34,2.9,0.395411552845125
"Black",26,2.3,0.205812230956345
"White",34,3.3,0.451041859351663
"White",31,2.4,0.283202622687968
"White",35,2.9,0.412974171221166
"White",36,3,0.444799178964254
"White",35,2.7,0.385619533376741
"White",32,2.7,0.335241109633941
"White",34,2.1,0.292983346392254
"White",33,3,0.391617494352568
"White",30,2.9,0.328193020698617
"White",36,2.9,0.430761068030135
"White",30,3.5,0.407543217217282
"White",33,3.3,0.433054616331205
"White",29,3.2,0.350193873157844
"White",33,3.2,0.419107364550537
"White",35,2.9,0.412974171221166
"White",33,2.5,0.326135365372371
"White",35,3.3,0.469157965387345
"White",32,2.9,0.361122614201337
"White",30.5,3.1,0.362201616179411
"White",32,3.3,0.415242098950002
"White",38,2.6,0.42458198470406
"White",31.5,2.9,0.352752166778802
"White",34,2.8,0.381860088152538
"White",32,2.6,0.322651285061652
"White",31.5,3.5,0.434202473518272
"White",32,3.1,0.387836487403619
"White",34,2.5,0.342363423519533
"Black",23,3.1,0.247340074577087
"Black",24,3.3,0.283770911005487
"Black",20,2.5,0.157905069547611
"White",35.5,2.7,0.394294779571284
"White",36,2.8,0.416833374413028
"White",38,2.7,0.438573872316356
"White",33,3.1,0.405288194860657
"White",41,2.9,0.521471460094928
"White",29,3.4,0.376575824642105
"White",33,3.2,0.419107364550537
"White",44,3.6,0.66908018793269
"White",45,3.8,0.709105633927715
"White",42,3.5,0.622721083574673
"White",43,3.1,0.585621106632315
"White",45,3.6,0.685025613303683
"White",38,3.6,0.56621021601546
"Black",39,2.4,0.414562917130762
"White",38,3.7,0.580163611501272
"White",42,3.9,0.674645668327618
"White",41,3.8,0.645495225568739
"White",42,3.7,0.649124569175045
"White",40,3.8,0.628633488925208
"White",44,3.7,0.681585461156731
"White",39,4,0.638186401389614
"White",44,3.5,0.656331423629035
"Black",33,3.5,0.461247944523675
"White",41,3.8,0.645495225568739
"Black",32,3.3,0.415242098950002
"White",41,3.3,0.577885097013966
"White",44,3.4,0.643353312443823
"Black",35,3.4,0.483384803716504
"White",39,3.7,0.597818122124358
"White",42,3.8,0.662003001961324
"White",39,3.2,0.527767311720648
"White",44,3.7,0.681585461156731
"White",45,3.8,0.709105633927715
"White",41,3.4,0.59173373663468
"White",46,2.6,0.569424857745436
"White",45,3.4,0.659908278765269
"White",39,3.7,0.597818122124358
"White",42,3.8,0.662003001961324
"White",41,3.3,0.577885097013966
"White",47,3.5,0.70387088082828
"White",40,3.7,0.615222612751276
"White",46,3.6,0.700546580702512
"White",35.5,3.7,0.535217182591225
"White",37,3.9,0.590150457206708
"White",44,3.6,0.66908018793269
"White",41,3.6,0.618978939516006
"White",42,3.9,0.674645668327618
"White",47,3.4,0.69184513198036
"White",38,3.4,0.538008027584741
"White",48,3.7,0.7413152505184
"White",48,3.7,0.7413152505184
"White",41,2.9,0.521471460094928
"White",46,3.3,0.663466994790735
"White",41,3.6,0.618978939516006
"Black",42,3.5,0.622721083574673
"White",44,3.7,0.681585461156731
"White",43,3.9,0.690446991848964
"White",41,3.5,0.605438244454753
"White",37,3.6,0.548216770350709
"White",40,3.7,0.615222612751276
"White",47,3.5,0.70387088082828
"White",39,3.7,0.597818122124358
"White",38,3.5,0.552151056683399
"White",41,3.5,0.605438244454753
"White",43,3.7,0.665550907708516
"White",48,3.3,0.695224003997964
"White",41,4,0.671146570681207
"White",41,3.7,0.63233713411909
"White",46,3.4,0.676081695157983
"White",44,3.8,0.693834410028633
"White",39,3.9,0.624914665585645
"White",42,3.6,0.636025228800601
"White",39,4,0.638186401389614
"Black",33,3.2,0.419107364550537
"White",43,3.6,0.652736745748041
"White",43.5,3,0.580620491331141
"White",45,3.1,0.620522463110689
"White",39,3.4,0.556078824999321
"White",43,2.5,0.500913509824993
"White",44,3.8,0.693834410028633
"White",40,3.7,0.615222612751276
"White",48,3.4,0.707173702823611
"White",41,3.2,0.56391289562021
"White",47,3.6,0.715620230316183
"White",41,3.6,0.618978939516006
"White",44,3.6,0.66908018793269
"White",44,3.4,0.643353312443823
"White",48,3.5,0.7188443526661
"White",39,3.7,0.597818122124358
"White",46,3.5,0.688445587351108
"White",44,3.8,0.693834410028633
"Black",35,3.5,0.497638626587933
"White",42,3.7,0.649124569175045
"White",44,3.3,0.630161270362362
"White",40.5,3.8,0.637106507540578
"White",42,3.8,0.662003001961324
"White",44,3.6,0.66908018793269
"White",46,3.6,0.700546580702512
"White",45,3.3,0.64699259230215
"White",43,3.6,0.652736745748041
"White",41,3.7,0.63233713411909
"White",39,3.2,0.527767311720648
"White",42,3.6,0.636025228800601
"White",40,3.6,0.601634339149324
"White",48,3.1,0.670528782917969
"White",44,3.6,0.66908018793269
"White",45,3.5,0.672590546489669
"White",42,3.9,0.674645668327618
"White",44,3.8,0.693834410028633
"White",38,3.4,0.538008027584741
"White",39,3.6,0.584030785997991
"White",48,3.8,0.752102178284612
"White",47,3.7,0.727084159085733
"White",45,3.6,0.685025613303683
"White",42,3.6,0.636025228800601
"White",44,3.3,0.630161270362362
"White",43,3.7,0.665550907708516
"White",43,3.3,0.6130074506299
"Black",33,3.1,0.405288194860657
"White",39,3.6,0.584030785997991
"White",36,2.9,0.430761068030135
"Black",32,3.2,0.40146229659421
"White",43,3.5,0.639697407636371
"White",37,3.8,0.57628656805011
"White",41,3.3,0.577885097013966
"White",38,3.8,0.593990018036903
"Black",37,3.5,0.534054343410415
"White",42,3.5,0.622721083574673
"White",42,3.9,0.674645668327618
"White",41,3.6,0.618978939516006
"White",41,3.9,0.658436774700696
"White",40,3.6,0.601634339149324
"White",35,4,0.568504694545038
"White",46,3.7,0.712373929142158
"White",41,3.5,0.605438244454753
"White",43,3.5,0.639697407636371
"White",39,3.8,0.611452499817231
"White",42,3.9,0.674645668327618
"White",39,3.7,0.597818122124358
"White",46,3.2,0.650614903656735
"White",41,3.6,0.618978939516006
"Black",42,3.5,0.622721083574673
"White",38,3.6,0.56621021601546
"White",48,3.4,0.707173702823611
"White",43,3.7,0.665550907708516
"White",40,3.8,0.628633488925208
"White",40,3.7,0.615222612751276
"White",35,3.8,0.540330575034421
"White",36,3.6,0.530096376158335
"White",38,3.7,0.580163611501272
"White",43,3.4,0.626448654949558
"White",42,3.3,0.595568629705517
"White",42,3.7,0.649124569175045
"White",40,3.9,0.641849054106344
"White",44,3.7,0.681585461156731
"White",43,3.3,0.6130074506299
"White",41,3.4,0.59173373663468
"White",41,3.5,0.605438244454753
"Black",38,3,0.481050870612873
"Black",37,2.5,0.393179109219932
"White",47,3.8,0.738254983604484
"White",43,3.7,0.665550907708516
"White",41,3.6,0.618978939516006
"White",47,3.5,0.70387088082828
"White",44,3.7,0.681585461156731
"White",45,3.6,0.685025613303683
"White",41,3.9,0.658436774700696
"White",43,3.6,0.652736745748041
"White",46,3.6,0.700546580702512
"Black",36,3.4,0.501612947461834
"White",40,3.5,0.587887642418485
"White",44,3.5,0.656331423629035
"White",42,3.7,0.649124569175045
"Black",36,3,0.444799178964254
"White",41,3.8,0.645495225568739
"White",41,3.6,0.618978939516006
"White",33,3.5,0.461247944523675
"White",45,3.2,0.633858553368291
"White",44,3.2,0.61677193203519
"White",41.5,3.6,0.627541723128969
"White",42,3.8,0.662003001961324
"White",46,3.7,0.712373929142158
"White",48,3.3,0.695224003997964
"White",44,2.2,0.476385585815831
"White",45,3.3,0.64699259230215
"White",39,3.4,0.556078824999321
"White",44,2.7,0.547523739510268
"White",45,3.6,0.685025613303683
"White",39,3.9,0.624914665585645
"White",47,3.5,0.70387088082828
"White",39,3.4,0.556078824999321
"White",46,3.5,0.688445587351108
"White",40.5,3.7,0.623818509293324
"White",41,3.3,0.577885097013966
"White",42,3.2,0.581758129116782
"Black",34,3.1,0.422982584055503
"White",41,3,0.535683829238259
"White",42.5,3.6,0.644424991913004
"White",40,3.7,0.615222612751276
"White",45,3.8,0.709105633927715
"White",40,4,0.654852537737787
"White",42,3.5,0.622721083574673
"White",38,3.8,0.593990018036903
"White",39,3.6,0.584030785997991
"White",48,3.5,0.7188443526661
"White",44,3.9,0.705815537564427
"White",40,3.5,0.587887642418485
"White",40,3.7,0.615222612751276
"White",44,3.1,0.603203083705181
"White",44,3.6,0.66908018793269
"White",42,2.6,0.496939205050104
"White",43,3.5,0.639697407636371
"White",44,3.6,0.66908018793269
"White",42,3.5,0.622721083574673
"White",48,3.5,0.7188443526661
"White",44,4,0.717518695086105
"White",46,3.6,0.700546580702512
"White",45,3.1,0.620522463110689
"White",43,3.6,0.652736745748041
"White",45,3.9,0.720729693392762
"White",44,3.5,0.656331423629035
"Black",43,3.3,0.6130074506299
"White",48,3.3,0.695224003997964
"White",45,3.6,0.685025613303683
"White",40,3.4,0.574002462289628
"White",42,3.3,0.595568629705517
"White",41,3.6,0.618978939516006
"White",44,3.6,0.66908018793269
"White",46,3.4,0.676081695157983
"White",43,3.2,0.599391888065054
"White",41,3.7,0.63233713411909
"White",37,3.5,0.534054343410415
"White",35,3.5,0.497638626587933
"Black",34,2.6,0.355318930232775
"White",46,3.2,0.650614903656735
"White",40,3.9,0.641849054106344
"White",41,3.1,0.549838475950257
"White",39.5,4,0.646564004669393
"White",46,3,0.624258650004597
"White",46,3.7,0.712373929142158
"White",42,3.7,0.649124569175045
"White",45,3.1,0.620522463110689
"White",40,3.5,0.587887642418485
"White",37.5,3.7,0.571255776802076
"White",43,3.2,0.599391888065054
"White",45,3.6,0.685025613303683
"White",35.5,3.5,0.506755332562383
"White",34,3.8,0.52216957008053
"White",41,3.5,0.605438244454753
"White",45,3.4,0.659908278765269
"White",45,3.5,0.672590546489669
"White",47,3.5,0.70387088082828
"White",37,4,0.603872533497509
"White",41,3.8,0.645495225568739
"White",44,2.8,0.56161282862586
"White",45,3,0.607001794352817
"White",42,3.8,0.662003001961324
"White",45,3.8,0.709105633927715
"White",39,3.9,0.624914665585645
"White",44,4,0.717518695086105
"White",44,3.4,0.643353312443823
"White",45,3.2,0.633858553368291
"White",44,3.4,0.643353312443823
"White",48,3.5,0.7188443526661
"White",46,3.9,0.735171446730741
"White",43,3.7,0.665550907708516
"White",44,3.8,0.693834410028633
"White",46,3.5,0.688445587351108
"Black",38,3.3,0.523803558716633
"White",45,3.3,0.64699259230215
"White",46,3.4,0.676081695157983
"Black",36,3.6,0.530096376158335
"White",42,3.6,0.636025228800601
"White",38,3.5,0.552151056683399
"White",40,3.9,0.641849054106344
"Black",35,3.2,0.454981081922348
"Black",36,3.3,0.48735572427854
"Black",35,3.1,0.440876801003514
"White",42,3.5,0.622721083574673
"White",45,3.7,0.697201016400127
"White",42,3.4,0.609229419220187
"White",46,3.8,0.723918236036265
"White",42,4,0.687039000269319
"White",43,3.1,0.585621106632315
"White",41.5,3.8,0.653795402164401
"White",40,3.8,0.628633488925208
"White",48,3.8,0.752102178284612
"White",44,3.1,0.603203083705181
"White",48,3.3,0.695224003997964
"White",39,3.8,0.611452499817231
"White",44,3.7,0.681585461156731
"White",41,3.4,0.59173373663468
"White",45,3.7,0.697201016400127
"White",45,3.9,0.720729693392762
"White",41,3.6,0.618978939516006
"White",39,3.8,0.611452499817231
"White",40,3.7,0.615222612751276
"White",36,3.3,0.48735572427854
"White",30,3.1,0.353820009609953
"White",34,3.6,0.493664604085706
"White",35,3.1,0.440876801003514
"White",36,3,0.444799178964254
"White",37,3,0.462875966847558
"White",33,3.3,0.433054616331205
"White",37,3,0.462875966847558
"White",32,3.3,0.415242098950002
"White",35,3.4,0.483384803716504
"White",35,2.7,0.385619533376741
"White",33,3,0.391617494352568
"White",29.5,3.1,0.345527283567048
"White",23,3.1,0.247340074577087
"White",36,2.9,0.430761068030135
"White",33,3.1,0.405288194860657
"White",37,3.1,0.477083513537085
"White",33,3.6,0.475449753427595
"White",36.5,2.4,0.371105609720204
"White",32,3,0.374383872871307
"White",30,3.2,0.366967134050045
"White",36,3.1,0.458925946879032
"White",37,3.1,0.477083513537085
"White",31,3.3,0.397648365798664
"White",34,2.6,0.355318930232775
"White",32,2.3,0.286440864938495
"White",39,2.5,0.428470486629253
"White",38,2.9,0.466830651874873
"White",37,3.1,0.477083513537085
"White",35.5,2.3,0.341311893868941
"White",32.5,3.2,0.41025595908289
"White",36,2.5,0.375919229473032
"White",39,2.1,0.373728808448067
"White",35,2.3,0.333161179403475
"White",35,2.9,0.412974171221166
"White",35,3.3,0.469157965387345
"White",40,2.5,0.446417250998639
"White",37,2.7,0.420702795644606
"White",34,2.9,0.395411552845125
"White",37,3,0.462875966847558
"White",36,2.7,0.403037161800584
"White",41,2.6,0.478717764168285
"White",32,3.1,0.387836487403619
"White",42,3.6,0.636025228800601
"White",40,2.5,0.446417250998639
"White",39,3,0.499276060442296
"White",37,2.9,0.448728446977781
"White",36,2.3,0.349557485263135
"White",37,2.9,0.448728446977781
"White",34,3.3,0.451041859351663
"White",39,2.9,0.485020618623245
"White",36.5,3,0.453822353654573
"White",34,3.3,0.451041859351663
"White",36,2.7,0.403037161800584
"White",35.5,3.1,0.449884882232992
"White",31,3.2,0.384068940040252
"White",33.5,3.4,0.456140297905102
"White",39,2.8,0.470789509669771
"White",38,3.1,0.495301854185186
"White",38,2.4,0.396978424888552
"White",37,2.6,0.406867866183624
"White",34,3.1,0.422982584055503
"White",38,3.7,0.580163611501272
"White",37,2.6,0.406867866183624
"White",35,3.3,0.469157965387345
"White",35,2.5,0.358968818708686
"White",31,3.5,0.42526565736471
"White",33.5,2.4,0.321630688894657
"White",35,3,0.426867304435434
"White",38,2.5,0.41070993029514
"White",36,2.5,0.375919229473032
"White",32,3.7,0.471486621197404
"White",35,3,0.426867304435434
"White",30,3.1,0.353820009609953
"White",35,3,0.426867304435434
"White",34,3.5,0.479415980298589
"White",35,2.5,0.358968818708686
"White",40,2.7,0.474752045846114
"White",36,2.5,0.375919229473032
"White",36,2.6,0.389392675186823
"White",31,3,0.357463038361475
"White",39,3.8,0.611452499817231
"White",34,3.2,0.436961789279442
"White",35,3.4,0.483384803716504
"White",36,2.5,0.375919229473032
"White",36,3.2,0.473119046059341
"White",28,3.6,0.386282584437246
"White",31,3.2,0.384068940040252
"White",37,3.7,0.562301530950508
"White",37,2.6,0.406867866183624
"White",33,3.5,0.461247944523675
"Black",24,3.1,0.261166932869935
"Black",25,3.2,0.287013049399651
"White",45,2.2,0.494602483372665
"White",34,3,0.409125631331092
"White",31.5,3.2,0.39273160136259
"White",32,3.1,0.387836487403619
"White",42,2.7,0.511197219606734
"White",39,2.7,0.456605731565136
"White",40,3.1,0.531727566924006
"White",33,3.1,0.405288194860657
"White",35,2.6,0.372197062631054
"White",38,2.9,0.466830651874873
"White",38,2.8,0.452664125441742
"White",34,3.3,0.451041859351663
"White",36,2.9,0.430761068030135
"White",40,2.5,0.446417250998639
"White",37,3.2,0.491328241523791
"White",31,3.6,0.439262876036663
"White",40,3.4,0.574002462289628
"White",39,3.4,0.556078824999321
"White",39,2.9,0.485020618623245
"White",34,3.1,0.422982584055503
"White",40,3.2,0.545900581935467
"White",36,2.9,0.430761068030135
"White",28.3,3.1,0.326010974730437
"White",34.5,3.2,0.445953679643124
"White",36,2.6,0.389392675186823
"White",39,2.5,0.428470486629253
"White",35,3.1,0.440876801003514
"White",35,2.7,0.385619533376741
"White",36,2.9,0.430761068030135
"White",31.5,3.3,0.406415212871788
"White",36,3,0.444799178964254
"White",37,3,0.462875966847558
"White",40,3.4,0.574002462289628
"White",31,3.3,0.397648365798664
"White",31,3.1,0.370667879060331
"White",29,3.3,0.36328200889192
"White",37,2.6,0.406867866183624
"White",38,2.2,0.370015471051894
"White",35,3.1,0.440876801003514
"White",35,2.8,0.399218248708077
"White",35,3.2,0.454981081922348
"White",29.7,3.7,0.429980020132924
"Black",27,3.1,0.305530001934845
"White",34,3.3,0.451041859351663
"White",39,3,0.499276060442296
"White",38,2.8,0.452664125441742
"White",39,2.7,0.456605731565136
"White",45,2.9,0.593315114623142
"White",37,2.9,0.448728446977781
"White",39,2.5,0.428470486629253
"White",36,2.7,0.403037161800584
"White",36,2.7,0.403037161800584
"White",31,3.1,0.370667879060331
"White",32,3.2,0.40146229659421
"White",38,2.4,0.396978424888552
"White",37,2.8,0.434663412755744
"White",41,2.9,0.521471460094928
"White",35,2.9,0.412974171221166
"White",40,2.7,0.474752045846114
"White",33,2.3,0.301577723724089
"White",42,2.3,0.454287397777173
